"","gene","description","Pm_1_liver","Pm_10_liver","Pm_3_liver","Pm_5_liver","Pm_8_liver","Mus_livr_1","Mus_livr_2","Mus_livr_3","Mus_livr_4","Homo_livr_1","Homo_livr_2","Homo_livr_3","Canis_livr_1","Canis_livr_2","Canis_livr_3"
"165",107283172,"TBC1 domain family member 2B",9,14,8,22,7,10.596745,14.674003,13.75128,14.839456,10.84912,4.95251,9.427424,3.640372,6.01148,3.456419
"166",107283183,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone",1145,1419,941,676,1319,3.49596,3.76705,3.59576,3.775447,17.29648,13.71276,15.87292,33.8084,26.7132,11.9455
"167",107283185,"von Willebrand factor A domain containing 8",55,43,31,35,75,32.5959895,30.1179334,29.762103,31.0265741,3.378461,1.421525,4.370227,18.14144,28.741312,16.870202
"168",107283187,"A-kinase anchoring protein 11",5,7,2,1,10,2.7515452,2.7996864,2.6725256,3.1344855,1.15528,1.14771,1.70268,4.8596442,7.790554,2.70783
"169",107283190,"coiled-coil domain containing 122",0,0,0,0,0,1.012416,0.965056,1.379469,1.179502,0.989204,0.986861,1.056857,0,0,0
"170",107283192,"SEC24 homolog B, COPII coat complex component",279,269,243,172,396,8.621105,12.509316,15.883328,13.139341,11.32486,4.2600315,10.038105,11.60938,13.65103,9.99033
"171",107283198,"E74 like ETS transcription factor 1",77,30,41,17,33,4.13669,5.34558,5.0947186,5.6245056,11.548909,2.658037,7.840701,18.4938,19.16759,9.635739
"172",107283199,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit",21,23,16,18,32,3.4683575,2.5244846,2.416409,2.1473937,1.865164,1.281651,1.672768,7.66292,7.33649,11.6102035
"173",107283200,"TSC22 domain family protein 1-like",0,1,1,2,1,53.5721516,26.1200744,26.7705521,25.7297766,22.66969,20.6221561,16.8886111,165.2215992,85.239887,42.9148087
"174",107283203,"general transcription factor IIF subunit 2",167,210,130,105,158,3.22554,4.52217,4.59138,4.54268,2.68319,3.4735,4.281345,36.5744,21.8465,16.3914
"175",107283204,"tumor protein, translationally-controlled 1",3649,3474,2538,2231,3326,1021.655536,1126.86694,1178.8544,1044.081776,3931.827831,3910.332724,6775.367301,7413.004,5647.31738,2450.9054
"176",107283211,"DnaJ heat shock protein family (Hsp40) member C15",64,117,68,75,121,5.036377,5.94363,5.73319,5.050738,8.27296,9.18564,17.48902,32.9179,14.97746,18.95937
"177",107283212,"laccase domain containing 1",23,91,58,74,26,5.387907,5.876642,6.157875,4.825909,0.773699,0.717751,0.8255327,12.662606,16.687476,5.568513
"178",107283216,"sidekick cell adhesion molecule 2",1,0,0,0,1,0.0496829,0.0816705,0.0900479,0.1496579,0.080872,0,0.071344,0,0,0.119837
"179",107283228,"AP2 associated kinase 1",33,41,27,33,83,4.2425158,4.7675897,6.5141445,7.3535318,4.2788857,0.28206291,1.5962331,9.61660373,13.49849233,9.82608
"180",107283232,"solute carrier family 4 (sodium bicarbonate cotransporter), member 5",1,1,0,0,0,0.0134755,0.3761735,0.106344,0.169975,2.952248,0.1972284,0.7725321,0.0241816,0.191495,0.164101
"181",107283233,"tachykinin receptor 1",0,0,0,0,0,0.0342447,0.119031,0.184191,0.186356,0.0130656,0,0.0111468,2.23784,2.98913,0.786252
"182",107283235,"prenylcysteine oxidase 1",295,362,239,293,357,64.68935,64.011015,66.324881,57.112894,36.43865,4.58298,30.97999,130.088,204.6865,84.2975
"183",107283242,"chromosome unknown open reading frame, human C5orf63",88,52,58,52,86,1.928174,1.589493,0.741706,1.2189896,2.967275,0.87455539,3.027857,9.52532,2.8645,5.38343
"184",107283252,"annexin A4",303,1146,476,703,787,25.3276403,29.837029,27.203892,30.21315,80.98562,36.52023,57.0531,28.29655,33.58999,35.961176
"185",107283253,"membrane associated ring-CH-type finger 3",13,32,22,24,59,3.92674,3.23688,2.9660156,2.6850673,0.5485631,0.4818236,0.3165175,2.038632,1.856088,1.06353
"186",107283256,"tet methylcytosine dioxygenase 3",48,96,99,72,148,2.850604,4.197198,4.4723,4.071468,1.307467,0.118043,0.657222,0.390867031,1.022725444,0.547923061
"187",107283260,"small nuclear ribonucleoprotein polypeptide G",163,195,178,187,219,37.673258,25.808369,20.843593,25.7681,70.2736,63.39109,60.315178,616.4253,178.9867,202.7055
"188",107283261,"transmembrane protein 150A",75,75,53,68,123,99.72793,116.29678,123.88689,120.2449751,22.94094,10.34318,13.13486,163.2989,206.6628,191.0179
"189",107283264,"lamin B1",52,77,50,86,111,1.51971,1.37802,1.51183,1.20946,1.685266002,1.3735617,2.7987551,22.49248,21.59102244,6.677878
"190",107283266,"NADH:ubiquinone oxidoreductase subunit A10",762,1138,608,673,1262,124.47294,118.013701,116.765125,131.132214,99.789193,30.6147392,52.858489,72.051,89.4786,64.2938
"191",107283272,"ubiquitin-fold modifier 1",1669,1741,981,1555,1900,13.258383,13.828349,10.536927,12.295317,10.198761,18.124071,17.175333,39.899742,30.282082,11.799899
"192",107283283,"adducin 2",0,1,0,0,0,0,0,0,0,0.0449155,0.1488078,0.0206318,0.0444594,0.020428,0.0988506
"193",107283289,"engulfment and cell motility 1",27,76,152,237,235,0.9291377,1.338586,1.5505863,1.8338186,9.628625,2.975713911,10.4386608,5.25581,15.361151,11.16084
"194",107283290,"aldehyde dehydrogenase 7 family member A1",2170.62,3622.32,1874.59,931.06,3024.75,262.440977,220.666147,206.656109,214.765845,96.90634,74.63471,155.774,404.827724,601.954068,306.817965
"195",107283292,"secreted frizzled-related protein 4",0,0,0,0,0,0.0530116,0.0146481,0.0815137,0.0516258,0.0229932,0.0129481,0.0588494,0.0466693,0.411273,0.261954
"196",107283295,"ependymin related 1",2,2,10,11,14,0.11871669,0.4396726,1.1426659,1.172613,2.943248,2.44006,1.753341,0.993698,2.84706,0.866527
"197",107283298,"VPS41 HOPS complex subunit",636,590,942,862,1056,7.8988932,7.4040439,8.137516,8.862767,8.403871,2.130380762,6.907087,10.43125313,18.69325,18.5435
"198",107283302,"Yae1 domain containing 1",118,148,247,214,367,10.0099,7.7759202,7.0150661,7.272991,4.328691,3.44693,5.245666,23.8518,16.8835,6.84124
"199",107283326,"protein tyrosine phosphatase, receptor type G",31,21,27,23,68,10.87076,13.441119,16.296515,17.6088806,1.9275106,1.25862,1.8585626,4.166002702,4.338077069,3.814093808
"200",107283361,"ABL proto-oncogene 2, non-receptor tyrosine kinase",6,28,13,15,18,1.87407,2.945363,2.487731,3.477307,1.7935945,0.1881434,0.787964,0,0,1.11337
"201",107283363,"tudor domain containing 5",56,52,24,39,132,0,0,0,0,0,0,0.0233302,0,0,0.023766685
"202",107283365,"LIM homeobox 4",0,0,0,0,0,0,0.0404985,0.0457751,0.0776313,0.150906,0.122861,0.0533839,0,0,0
"203",107283366,"RAS protein activator like 2",2,13,0,11,3,0.9184358,1.2950506,1.007572,1.5294114,1.6069672,0.2155645,0.5393216,0,0.0131711,1.8512119
"204",107283367,"Ral GEF with PH domain and SH3 binding motif 2",12,27,15,31,25,3.876368,4.5312025,3.8548716,4.1604621,4.202016,1.085664,6.7986602,0,0,3.754006
"205",107283369,"angiopoietin like 1",2,1,2,0,1,0.283598,0.420874,0.17367,0.295933,0.507781,1.345625,6.60856,0,0,0.204284
"206",107283370,"family with sequence similarity 20 member B",77,109,91,160,145,6.71634808,5.469167,6.0926992,4.742415,4.438594,1.72123,4.26107,0,0,10.1844458
"207",107283372,"sterol O-acyltransferase 1",353,643,829,741,304,1.1972379,2.426109,2.2938739,1.666834,2.348036003,2.422687444,2.651050202,0,0,1.66513
"208",107283376,"quiescin sulfhydryl oxidase 1",252,566,131,177,439,405.581698,469.178798,455.902015,454.642919,19.69284,24.115988,13.929336,0.0952571,1.1733436,244.6213
"209",107283382,"protein tyrosine kinase 7 (inactive)",29,56,104,52,60,0.4524953,0.5627045,0.6307731,0.57796,1.03001516,0.4104915,0.8989466,1.64573,3.38247102,3.96643
"210",107283384,"cytoplasmic polyadenylation element binding protein 3",2,8,9,3,16,2.2594192,2.125541411,2.710117501,1.9365395,4.967977,1.6234524,5.037944,1.58087,1.519863,1.921217
"211",107283385,"exocyst complex component 6",21,31,29,20,33,6.81561,5.20064,5.40669,5.74812,2.147875,3.28339,3.0760598,4.14892,3.48552,1.51373
"212",107283394,"insulin degrading enzyme",1012,1050,1262,979,727,8.9740146,9.4460098,9.269839,10.0098497,5.02064,5.318987806,4.598765855,14.67189,14.44685,8.99213
"213",107283395,"coiled-coil domain containing 109B",48,95,79,141,43,0.0567043,0.142012,0.0535132,0.0855888,0.356847,0.312282,0.979234,1.61781,1.55651,0.601557
"214",107283398,"myoferlin",15,29,15,9,56,0.34171278,0.4918658,0.553337,0.5162922,1.212488001,1.4791047,0.4365285,0.554717408,0.779839207,0.513747689
"215",107283401,"cytochrome P450 26A1",0,0,2,0,0,174.2175,8.94438,8.38052,6.127569,81.456451,49.61671,0,2.84436,8.17838,14.6057
"216",107283403,"free fatty acid receptor 4",8,10,3,4,8,0.496754,0.661931,0.848053,0.877691,0.109034,0.0613235,0.1666767,0,0.545511,0.212266
"217",107283405,"patched 2",3,5,1,0,8,0.829499,1.074206,1.521299,0.965496,0.669936,0.00802679,0.164169,0.03223,0.0598766,0.165589
"218",107283413,"GC-rich promoter binding protein 1 like 1",441,582,522,415,793,20.191533,15.682524,18.01613,20.01856,31.1864846,26.3883124,51.15983,34.7387,50.0975,30.0385
"219",107283414,"ribosomal protein S8",4604,6543,3848,3402,4140,203.364626,249.745967,226.56942,247.915451,779.02568,710.422873,911.49338,3145.12,1715.13,849.326
"220",107283415,"polo like kinase 3",307,274,147,363,143,18.956921,27.93719,29.96115,27.97276,1.782282,1.150443,1.099,0.960021,0.62424,0.350452079
"221",107283421,"zinc finger SWIM-type containing 5",0,2,0,1,4,1.10941,1.13962,1.36721,1.14817,0.440912,0.0767621,0.362523,0.0869064,0.239799,0.0396214
"222",107283422,"methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria",82,70,101,43,124,14.23813,12.7503,12.0393,13.7944,14.729825,2.138998,10.362452,20.9578,12.3299,5.90774
"223",107283435,"chromosome unknown open reading frame, human C1orf228",173,83,65,56,98,0,0,0,0,4.004852,2.750258,4.099302,1.615394,1.043791,1.701840191
"224",107283436,"transmembrane protein 53",140,349,159,414,367,95.321797,94.172519,86.561623,89.70189,60.80371,16.380483,14.708121,43.66482,67.430818,49.748621
"225",107283439,"DNA methyltransferase 1 associated protein 1",38,105,57,62,82,9.118764,11.314692,11.808145,11.659643,17.21141,5.508228,9.555798,26.4209,41.866,37.0816
"226",107283441,"solute carrier family 6 member 9",3,2,1,4,3,48.95351,40.963,43.489969,43.4057122,0.8054751,0.1461415,0.19324,0.263063,0.306767,0.218545
"227",107283444,"DPH2 homolog",95,105,128,141,192,5.005457,8.200758,7.95128,9.625687,14.961063,3.550892,4.6682797,7.61812,5.20877,3.60099
"228",107283446,"lysine demethylase 4A",54,107,76,130,176,10.732997,15.087525,14.98955,14.963039,8.391291,1.11097,5.1010453,10.86043,14.48675,8.62788
"229",107283447,"protein tyrosine phosphatase, receptor type F",342,138,76,120,273,78.633864,76.109871,74.97584,77.96797,100.640682,10.474841,33.0018117,27.190792,47.156128,27.614865
"230",107283450,"mediator complex subunit 8",56,61,55,116,85,29.6194649,26.104188,22.955232,26.590548,20.160114,17.58822,12.989435,55.3055,54.3292,31.1676
"231",107283451,"cell division cycle 20",29,13,11,11,19,0.6353134,0.741226,0.415657,0.483584,0.178477,0.5329607,0.551985777,0.763691,0.948881,0.684712
"232",107283453,"MPL proto-oncogene, thrombopoietin receptor",5,50,12,23,57,0.024467618,0.4413265,0,0,0.311096,0.0241108,0.226131,0.953453,0.563533,1.23829
"233",107283457,"cilia and flagella associated protein 57",8,6,6,6,10,0,0.0140593,0,0,12.57671,0.4012561,2.725336,0,0,0.0363428
"234",107283458,"EBNA1 binding protein 2",890,893,686,450,782,15.25652,12.66548,12.60988,14.98327,64.72325676,29.217419,37.154842,31.8646,25.6409,27.5582
"235",107283460,"family with sequence similarity 183 member A",42,27,33,30,42,0,0,0,0,0,0,0,0.086946,0.0717688,0.169796
"236",107283461,"intracisternal A particle-promoted polypeptide",63,118,55,71,150,2.06619,1.75343,1.8562,1.6358,3.918382,1.543269,2.545401,5.79026,4.9778,1.74593
"237",107283464,"Tctex1 domain containing 4",0,3,0,0,6,0,0.0664225,0.225282,0.420256,0.140566,0.0791563,0,0,0.262622,2.44227
"238",107283465,"4-hydroxyphenylpyruvate dioxygenase-like",0,5,4,0,6,0.0573801,0.0664039,0.150126,0.120079,0.0807635,0,0.0172257,17.5614,16.0433,6.32699
"239",107283468,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",0,0,0,0,3,0.2299467,0.4159918,0.3528184,1.1277016,25.677909,5.916367,10.92722,4.86156,9.30903,5.65366
"240",107283477,"mevalonate diphosphate decarboxylase",14,24,13,19,27,56.04872,59.41387,55.99649,58.66375,244.307,21.67365,9.109924,0.06217062,0.22375,37.76243
"241",107283479,"chromatin licensing and DNA replication factor 1",0,4,0,1,0,2.704118,2.51667,2.977489,2.346596,0.3009794,0,0.329792,0,0,2.73716
"242",107283486,"zinc finger protein 276",55,136,40,86,96,16.635781,21.97768595,21.753983,20.933327,10.699071,4.511427808,6.6733658,0,0,6.40844
"243",107283489,"spire type actin nucleation factor 2",0,2,0,2,2,0,0.0545409,0.123303,0.197266,13.51031,0.6675244,3.106987,0,0,1.92003
"244",107283494,"chromosome transmission fidelity factor 8",8,9,2,4,8,21.849644,20.485578,18.890262,21.926219,38.17891,25.14327,51.15767,0,0.034281,25.62503
"245",107283500,"ataxin 1 like",157,136,103,122,153,7.724717,9.24142,10.258538,10.77788,5.08143,0.384234,1.90987,0,0,4.52637
"246",107283508,"dipeptidase 1 (renal)",4,14,8,8,6,1.685621,0.601499,0.377793,0.2416306,0.292776,0.0788463,0.267927,0,0,0.4537671
"247",107283511,"ribosomal protein L13",10038,11995,6188,6863,9755,466.695811,647.103145,683.123925,582.345444,1584.909,1281.222,1027.897,41.6953,104.478,1097.496
"248",107283514,"adenine phosphoribosyltransferase",3276,10509,6590,6316,9326,60.342235,89.64804,89.773659,86.197105,90.76501,96.78492,95.12885,0,0.367672,69.6325
"249",107283517,"ankyrin repeat domain 11",194,285,151,263,349,20.594043,28.97886578,30.04548866,26.716799,55.39304,4.440658,8.554026,0,0.01648171,16.74888
"250",107283518,"acyl-CoA synthetase family member 3",8,23,6,9,15,31.19139,31.375949,32.76789,31.860942,17.68784,15.56483,16.49252,2.25575,1.309376,31.53338
"251",107283521,"vacuolar protein sorting 4 homolog A (S. cerevisiae)",105,83,85,79,157,8.615388,8.244312,8.471899,9.622271,32.3563,7.99712,10.399844,0.188604,0.2087329,25.74473
"252",107283526,"proteasome 26S subunit, non-ATPase 7",180,239,200,329,352,39.5556,42.9056,40.77777,42.20665,38.35476,31.268716,25.815934,0,0.352543,57.3924
"253",107283534,"ring finger protein 166",1,7,1,2,2,26.808894,33.544263,28.02625,29.87611,11.261951,2.5034868,5.015031,0,0,6.308383
"254",107283535,"cytosolic thiouridylase subunit 2 homolog (S. pombe)",8,14,5,7,10,26.447681,26.153269,27.546317,26.291686,14.1986,5.186265,3.477968,0,0.092966,6.263646
"255",107283543,"growth arrest specific 8",1,4,2,3,8,1.20902,1.5766343,1.452433,1.693736,4.909720268,2.1065069,5.126071514,0,0,2.852827
"256",107283547,"NIP7, nucleolar pre-rRNA processing protein",825,1058,551,688,810,23.07193,15.16751,14.87942,14.92734,14.378954,5.11065,6.241042,3.88003,0.523342,15.13502
"257",107283552,"zinc finger homeobox 3",12,9,19,15,27,1.3454822,2.213806,1.908177,1.804372,2.5646339,0.3657778,0.9037435,0,0,3.05476
"258",107283554,"tyrosine aminotransferase",1203,2541,3485,595,1837,1190.86777,707.29151,714.240771,753.49324,62.77412,150.9365,557.2683,1.05896,4.13296,655.87
"259",107283556,"non-SMC condensin II complex subunit G2",2,19,24,30,10,0.264943,0.2861847,0.1978856,0.2213858,0.929161,0.478763,1.4138396,0.127919,0.255102,0.103637
"260",107283557,"vasoactive intestinal peptide receptor 2",10,10,6,8,18,0.0455714,0.0291648,0.0616968,0.0324391,0.290796,0.0858437,0.1517298,2.071138,0.990431,1.164749
"261",107283566,"WD repeat domain 37",7,4,20,12,22,3.8564923,3.8156799,6.646135,6.6349236,3.410373,0.7954715,2.349882698,6.905985,8.643105,6.373914001
"262",107283569,"zinc finger CCHC-type containing 2",126,126,89,155,180,11.29433,13.426331,13.44667,12.956515,10.850459,3.1190956,5.779481,9.22231,13.5495,9.40657
"263",107283570,"PH domain and leucine rich repeat protein phosphatase 1",6,14,11,17,30,6.33078,7.61424,7.96332,7.18488,3.932998,0.8127489,5.6134659,6.64516,10.274098,11.399079
"264",107283573,"chromosome unknown open reading frame, human C5orf22",100,168,106,132,160,4.959741,5.327588,5.682546,6.131214,3.4323943,2.1460624,2.99367292,0,0,2.10944
"265",107283575,"cadherin 20",0,0,4,0,2,0,0.0280379,0.0535075,0,0,0.0130153,0.010587,1.3168,0.828329,1.21742
"266",107283576,"ring finger protein 152",3,5,10,2,2,1.92991,2.240336,2.239003,2.21223,4.56818,7.059773,3.44208,16.1337,10.3361,8.04661
"267",107283577,"phosphatidylinositol glycan anchor biosynthesis class N",126,249,196,155,330,11.2484505,15.66070899,16.3100166,17.56214455,7.10121,1.803451,5.967647,2.846840001,3.60844007,3.48144
"268",107283579,"tumor necrosis factor receptor superfamily member 11a",13,49,28,9,87,0.3159292,0.6664083,0.7185324,0.786579,0.2776414,0.06483683,0.1404587,1.32674,0.601159,0.7962
"269",107283583,"vacuolar protein sorting 4 homolog B (S. cerevisiae)",433,443,582,268,366,8.428907,8.990524,8.869384,8.410835,7.861154,4.83752,8.8158599,21.6375,17.2525,8.77362
"270",107283607,"family with sequence similarity 133 member B",35,35,29,59,59,2.2293923,2.9864749,2.4546838,2.7310537,8.184465,3.80198,5.838788,26.8673,17.6343,12.8109
"271",107283608,"HEPACAM family member 2",0,0,0,0,0,0.2364512,0.407306,0.685024,0.407922,0,0.1497548,0,0.0659165,0.0413923,0
"272",107283613,"distal-less homeobox 6",0,0,0,0,0,0.937377,2.14742,2.03448,2.13117,0.0598778,0,0.0126695,9.17665,5.184734,2.526934
"273",107283616,"DND microRNA-mediated repression inhibitor 1",0,0,0,2,2,0.776756,2.162281,1.34199,1.4948953,0.251569,0,0,0.699187,0.360454,0.683053
"274",107283630,"DnaJ heat shock protein family (Hsp40) member C1",115,92,152,117,132,17.960406,13.797326,18.503786,13.660516,15.552498,21.5319417,16.1529423,16.258413,17.572117,13.712139
"275",107283635,"sperm associated antigen 6",10,4,0,4,24,0.464619,0,0,0.0214167,0,0,0.2276694,0.146096,0.105136,0.182616
"276",107283636,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha",8,16,31,35,49,0.874328,1.60449,2.20222,1.8359,5.327600069,2.01944,3.76386,9.20089,11.53988,5.09594
"277",107283643,"VPS50 EARP/GARPII complex subunit",124,426,413,450,753,1.3781582,1.4695785,2.635112,1.64778366,2.5534808,2.2084028,3.277093927,4.401055,3.43553,2.11285
"278",107283646,"CAS1 domain containing 1",84,119,185,136,241,8.578514,7.71039,8.549403,8.052042,2.270743,3.0286852,3.516086,2.1549,1.84389,1.21892
"279",107283647,"sarcoglycan epsilon",37,32,18,24,24,1.62741,1.03129,1.3075185,1.723956611,11.84002498,4.940633979,15.75507796,3.151667,3.135764,0.498301
"280",107283649,"ankyrin repeat and SOCS box containing 4",0,3,0,12,2,0.0299423,0.243292,0.196429,0.267154,0.121256,0.139145,1.521402,0.0486281,0,0
"281",107283658,"collagen type XXVIII alpha 1",10,1,10,9,12,0,0.013331,0,0,0.6982508,0.0422097,2.177305,25.44212,11.40861,12.6328
"282",107283662,"glucocorticoid induced 1",64,62,81,88,194.07,4.561512,3.728906,5.062828,3.7919083,2.54129,0.3376291,2.030268,1.026091,0.7991723,1.112808
"283",107283663,"islet cell autoantigen 1",126,110,141,189,177,0.6869445,1.104299,0.471839157,0.498515,4.8142013,0.2274467,7.0945884,1.29239,1.53597,3.53323
"284",107283664,"IK cytokine, down-regulator of HLA II",1505,2219,1324,1434,2082,11.202438,14.667978,13.159091,15.05023509,38.72255,19.190138,29.839015,33.9955,39.4512,35.4004
"285",107283665,"transmembrane and coiled-coil domains 6",487,243,283,147,220,10.272544,14.37533,13.879269,14.354615,9.3325,2.580577,15.843325,10.0223,10.3923,15.1784
"286",107283666,"NADH:ubiquinone oxidoreductase subunit A2",1131,910,667,517,998,234.903,317.448,313.779,295.255,117.9472,58.68638,99.206564,312.408,179.805,124.591
"287",107283670,"zinc finger matrin-type 2",368,417,263,285,461,6.748107,5.502017,4.316403,4.449789,40.99553,34.81777,43.72166,117.851,99.1874,29.4139
"288",107283678,"protein phosphatase 1 regulatory subunit 9A",5,6,0,6,5,0.384491,0.89797123,1.0349471,0.8025435,0.118463,0.062786,0.1305701,0.197627861,0.221225,0.622685092
"289",107283679,"distal-less homeobox 5",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"290",107283686,"UTP11, small subunit processome component homolog (S. cerevisiae)",151,236,141,163,248,3.60863,4.93712,4.56625,5.05715,13.7127,6.015794,8.432364,17.0879,12.4263,10.6293
