"","Orthogroup","Species.Tree.Node","Gene.Tree.Node","Support","Type","Genes.1","Genes.2"
"457","OG0003570","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015671284.1, P_Mucros_pep_XP_015671285.1, P_Mucros_pep_XP_015671287.1","P_Mucros_pep_XP_015671288.1"
"458","OG0003570","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015671284.1, P_Mucros_pep_XP_015671285.1","P_Mucros_pep_XP_015671287.1"
"459","OG0003570","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015671284.1","P_Mucros_pep_XP_015671285.1"
"460","OG0003570","N_naja.pep","n10",1,"Terminal","N_naja_pep_Nana34714-RC","N_naja_pep_Nana34714-RA"
"461","OG0003573","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana27071-RA","N_naja_pep_Nana27071-RB"
"462","OG0003573","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015668207.1","P_Mucros_pep_XP_015668201.1, P_Mucros_pep_XP_015668214.1, P_Mucros_pep_XP_015668222.1"
"463","OG0003573","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015668201.1","P_Mucros_pep_XP_015668214.1, P_Mucros_pep_XP_015668222.1"
"464","OG0003573","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015668214.1","P_Mucros_pep_XP_015668222.1"
"465","OG0003614","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015666319.1, P_Mucros_pep_XP_029138951.1","P_Mucros_pep_XP_015666318.1"
"466","OG0003614","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015666319.1","P_Mucros_pep_XP_029138951.1"
"467","OG0003625","M_musculus.pep","n4",1,"Terminal","M_musculus_pep_ENSMUSG00000109850.1","M_musculus_pep_ENSMUSG00000013878.18"
"468","OG0003625","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015679599.1","P_Mucros_pep_XP_015679600.1"
"469","OG0003637","N5","n6",0.666666666666667,"Non-Terminal","P_Mucros_pep_XP_015668527.1, N_naja_pep_Nana03219-RC","P_Mucros_pep_XP_015668526.1, N_naja_pep_Nana03219-RA, A_carolinensis_pep_ENSACAG00000009612.3"
"470","OG0003649","C_familiaris.pep","n4",1,"Terminal","C_familiaris_pep_ENSCAFG00000002903.5","C_familiaris_pep_ENSCAFG00000024644.4"
"471","OG0003649","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015670046.1","P_Mucros_pep_XP_015670045.1"
"472","OG0003669","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015675135.1, P_Mucros_pep_XP_015675136.1","P_Mucros_pep_XP_029140642.1"
"473","OG0003669","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015675135.1","P_Mucros_pep_XP_015675136.1"
"474","OG0003688","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015673883.1","P_Mucros_pep_XP_015673882.1, P_Mucros_pep_XP_015673884.1"
"475","OG0003688","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015673882.1","P_Mucros_pep_XP_015673884.1"
"476","OG0003757","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015665858.1","P_Mucros_pep_XP_015665859.1"
"477","OG0003757","P_troglodytes.pep","n8",1,"Terminal","P_troglodytes_pep_ENSPTRG00000039707.2","P_troglodytes_pep_ENSPTRG00000009575.5"
"478","OG0003776","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015666817.1, P_Mucros_pep_XP_015666819.1","P_Mucros_pep_XP_015666816.1"
"479","OG0003776","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015666817.1","P_Mucros_pep_XP_015666819.1"
"480","OG0003782","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015676636.1","P_Mucros_pep_XP_015676635.1"
"481","OG0003782","N6","n8",0.5,"Non-Terminal","H_sapiens_pep_ENSG00000284548.3","H_sapiens_pep_ENSG00000197006.14, P_troglodytes_pep_ENSPTRG00000023056.5"
"482","OG0003818","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana19913-RA","N_naja_pep_Nana19913-RB"
"483","OG0003818","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015669278.1","P_Mucros_pep_XP_015669277.1"
"484","OG0003834","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015670020.1","P_Mucros_pep_XP_015670004.1"
"485","OG0003834","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana18289-RB","N_naja_pep_Nana18289-RA"
"486","OG0003836","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015679664.1","P_Mucros_pep_XP_015679663.1"
"487","OG0003836","P_troglodytes.pep","n9",1,"Terminal","P_troglodytes_pep_ENSPTRG00000052735.1","P_troglodytes_pep_ENSPTRG00000009872.6"
"488","OG0003898","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana00684-RC, N_naja_pep_Nana00684-RA","N_naja_pep_Nana00684-RB"
"489","OG0003898","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana00684-RC","N_naja_pep_Nana00684-RA"
"490","OG0003898","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015670308.1","P_Mucros_pep_XP_015670309.1"
"491","OG0003981","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana32596-RE","N_naja_pep_Nana32596-RB, N_naja_pep_Nana32596-RA"
"492","OG0003981","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana32596-RB","N_naja_pep_Nana32596-RA"
"493","OG0004010","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015667683.1","P_Mucros_pep_XP_015667684.1"
"494","OG0004010","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana30996-RA","N_naja_pep_Nana30996-RB"
"495","OG0004021","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015674123.1","P_Mucros_pep_XP_015674122.1"
"496","OG0004021","N_naja.pep","n6",1,"Terminal","N_naja_pep_Nana15050-RA","N_naja_pep_Nana15050-RB"
"497","OG0004064","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana29825-RA","N_naja_pep_Nana29825-RB"
"498","OG0004064","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015667133.1","P_Mucros_pep_XP_015667134.1"
"499","OG0004069","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015667569.1","P_Mucros_pep_XP_015667570.1"
"500","OG0004069","C_familiaris.pep","n8",1,"Terminal","C_familiaris_pep_ENSCAFG00000041039.1","C_familiaris_pep_ENSCAFG00000007405.1"
"501","OG0004089","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015672517.1","P_Mucros_pep_XP_015672516.1"
"502","OG0004089","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana25117-RA","N_naja_pep_Nana25117-RB"
"503","OG0004089","P_troglodytes.pep","n9",1,"Terminal","P_troglodytes_pep_ENSPTRG00000044978.1","P_troglodytes_pep_ENSPTRG00000005723.6"
"504","OG0004092","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015670031.1","P_Mucros_pep_XP_015670030.1"
"505","OG0004092","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana05083-RB","N_naja_pep_Nana05083-RA"
"506","OG0004099","G_gallus.pep","n2",1,"Terminal","G_gallus_pep_ENSGALG00000054674.1","G_gallus_pep_ENSGALG00000029316.2"
"507","OG0004099","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015674210.1","P_Mucros_pep_XP_015674209.1"
"508","OG0004106","P_Mucros.pep","n2",1,"Terminal","P_Mucros_pep_XP_015673273.1","P_Mucros_pep_XP_015673272.1"
"509","OG0004106","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana14126-RB","N_naja_pep_Nana14126-RA"
"510","OG0004123","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015672472.1, P_Mucros_pep_XP_015672470.1","P_Mucros_pep_XP_015672471.1"
"511","OG0004123","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015672472.1","P_Mucros_pep_XP_015672470.1"
"512","OG0004125","H_sapiens.pep","n4",1,"Terminal","H_sapiens_pep_ENSG00000104522.16","H_sapiens_pep_ENSG00000278243.2"
"513","OG0004125","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015685118.1, P_Mucros_pep_XP_015685117.1","P_Mucros_pep_XP_015682460.1"
"514","OG0004125","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015685118.1","P_Mucros_pep_XP_015685117.1"
"515","OG0004148","H_sapiens.pep","n6",1,"Terminal","H_sapiens_pep_ENSG00000242612.7","H_sapiens_pep_ENSG00000274296.3"
"516","OG0004148","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015674671.1","P_Mucros_pep_XP_015674672.1"
"517","OG0004166","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015675990.1, P_Mucros_pep_XP_015675993.1, P_Mucros_pep_XP_015675991.1","P_Mucros_pep_XP_015675992.1"
"518","OG0004166","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015675990.1","P_Mucros_pep_XP_015675993.1, P_Mucros_pep_XP_015675991.1"
"519","OG0004166","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015675993.1","P_Mucros_pep_XP_015675991.1"
"520","OG0004237","H_sapiens.pep","n6",1,"Terminal","H_sapiens_pep_ENSG00000171155.8","H_sapiens_pep_ENSG00000288368.1"
"521","OG0004237","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015687384.1","P_Mucros_pep_XP_015687385.1"
"522","OG0004241","N7","n7",0.5,"Non-Terminal","P_Mucros_pep_XP_015679391.1","N_naja_pep_Nana09939-RA, N_naja_pep_Nana09939-RB, P_Mucros_pep_XP_029141497.1"
"523","OG0004241","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana09939-RA","N_naja_pep_Nana09939-RB"
"524","OG0004250","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana14985-RB","N_naja_pep_Nana14985-RA"
"525","OG0004250","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015679418.1","P_Mucros_pep_XP_015679411.1"
"526","OG0004255","N7","n4",1,"Non-Terminal","N_naja_pep_Nana14977-RA, P_Mucros_pep_XP_015679448.1","P_Mucros_pep_XP_015679440.1, N_naja_pep_Nana14979-RA"
"527","OG0004272","M_musculus.pep","n6",1,"Terminal","M_musculus_pep_ENSMUSG00000037957.14","M_musculus_pep_ENSMUSG00000035560.5"
"528","OG0004272","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015679540.1","P_Mucros_pep_XP_015679539.2"
"529","OG0004274","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015687501.1","P_Mucros_pep_XP_015687500.1"
"530","OG0004274","P_troglodytes.pep","n9",1,"Terminal","P_troglodytes_pep_ENSPTRG00000001602.6","P_troglodytes_pep_ENSPTRG00000048037.1"
"531","OG0004287","N_naja.pep","n3",1,"Terminal","N_naja_pep_Nana15404-RA","N_naja_pep_Nana15404-RB"
"532","OG0004287","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015684440.1","P_Mucros_pep_XP_015684433.1"
"533","OG0004302","H_sapiens.pep","n5",1,"Terminal","H_sapiens_pep_ENSG00000277101.4","H_sapiens_pep_ENSG00000114790.13"
"534","OG0004302","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015668504.1","P_Mucros_pep_XP_015668503.1"
"535","OG0004360","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015669079.1, P_Mucros_pep_XP_015669081.1","P_Mucros_pep_XP_015669080.1"
"536","OG0004360","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015669079.1","P_Mucros_pep_XP_015669081.1"
"537","OG0004361","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015686961.1, P_Mucros_pep_XP_015686960.1","P_Mucros_pep_XP_015686962.1"
"538","OG0004361","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015686961.1","P_Mucros_pep_XP_015686960.1"
"539","OG0004377","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015671742.1","P_Mucros_pep_XP_015671743.1"
"540","OG0004377","H_sapiens.pep","n9",1,"Terminal","H_sapiens_pep_ENSG00000283765.1","H_sapiens_pep_ENSG00000175193.13"
"541","OG0004415","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015673585.1","P_Mucros_pep_XP_015673587.1, P_Mucros_pep_XP_015673588.1"
"542","OG0004415","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015673587.1","P_Mucros_pep_XP_015673588.1"
"543","OG0004440","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015676332.1, P_Mucros_pep_XP_015676317.1","P_Mucros_pep_XP_015676324.1"
"544","OG0004440","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015676332.1","P_Mucros_pep_XP_015676317.1"
"545","OG0004502","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana29510-RB","N_naja_pep_Nana29510-RA"
"546","OG0004502","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015679041.1","P_Mucros_pep_XP_015679034.1"
"547","OG0004536","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana29308-RA","N_naja_pep_Nana29305-RC"
"548","OG0004605","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015670663.1","P_Mucros_pep_XP_015670664.1, P_Mucros_pep_XP_015670661.1"
"549","OG0004605","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015670664.1","P_Mucros_pep_XP_015670661.1"
"550","OG0004624","N_naja.pep","n4",1,"Terminal","N_naja_pep_Nana10795-RA","N_naja_pep_Nana10795-RB"
"551","OG0004624","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015669435.1","P_Mucros_pep_XP_015669436.1"
"552","OG0004630","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015676116.1, P_Mucros_pep_XP_015676115.1","P_Mucros_pep_XP_015676117.1"
"553","OG0004630","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015676116.1","P_Mucros_pep_XP_015676115.1"
"554","OG0004630","N_naja.pep","n6",1,"Terminal","N_naja_pep_Nana11578-RA","N_naja_pep_Nana11578-RB"
"555","OG0004673","P_troglodytes.pep","n4",1,"Terminal","P_troglodytes_pep_ENSPTRG00000038657.2","P_troglodytes_pep_ENSPTRG00000006961.6"
"556","OG0004673","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015671416.1","P_Mucros_pep_XP_015671417.1"
"557","OG0004673","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana05031-RB","N_naja_pep_Nana05031-RA"
"558","OG0004683","P_troglodytes.pep","n5",1,"Terminal","P_troglodytes_pep_ENSPTRG00000045907.1","P_troglodytes_pep_ENSPTRG00000004935.6"
"559","OG0004683","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015687337.1","P_Mucros_pep_XP_015687338.1"
"560","OG0004687","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015675419.1","P_Mucros_pep_XP_015675427.1"
"561","OG0004687","N_naja.pep","n6",1,"Terminal","N_naja_pep_Nana10063-RA","N_naja_pep_Nana10063-RB"
"562","OG0004690","H_sapiens.pep","n5",1,"Terminal","H_sapiens_pep_ENSG00000257727.6","H_sapiens_pep_ENSG00000144785.8"
"563","OG0004690","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015678403.1","P_Mucros_pep_XP_015678404.1"
"564","OG0004700","H_sapiens.pep","n5",1,"Terminal","H_sapiens_pep_ENSG00000278191.4","H_sapiens_pep_ENSG00000110619.17"
"565","OG0004700","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015677558.1","P_Mucros_pep_XP_015677556.1"
"566","OG0004705","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015676759.1","P_Mucros_pep_XP_015676760.1"
"567","OG0004705","N_naja.pep","n6",1,"Terminal","N_naja_pep_Nana09653-RA","N_naja_pep_Nana09653-RB"
"568","OG0004727","N_naja.pep","n4",1,"Terminal","N_naja_pep_Nana09525-RA","N_naja_pep_Nana09525-RB"
"569","OG0004727","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015670529.1","P_Mucros_pep_XP_015670528.1"
"570","OG0004741","P_Mucros.pep","n2",1,"Terminal","P_Mucros_pep_XP_015670063.1, P_Mucros_pep_XP_015670062.1","P_Mucros_pep_XP_015670065.1"
"571","OG0004741","P_Mucros.pep","n3",1,"Terminal","P_Mucros_pep_XP_015670063.1","P_Mucros_pep_XP_015670062.1"
"572","OG0004761","N7","n3",0.5,"Non-Terminal","N_naja_pep_Nana19550-RA","N_naja_pep_Nana02835-RA, P_Mucros_pep_XP_015667773.1, P_Mucros_pep_XP_015667764.1"
"573","OG0004761","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015667773.1","P_Mucros_pep_XP_015667764.1"
"574","OG0004771","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015671891.1","P_Mucros_pep_XP_015671892.1, P_Mucros_pep_XP_015671893.1"
"575","OG0004771","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015671892.1","P_Mucros_pep_XP_015671893.1"
"576","OG0004773","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015677943.1","P_Mucros_pep_XP_015677950.1"
"577","OG0004773","P_troglodytes.pep","n9",1,"Terminal","P_troglodytes_pep_ENSPTRG00000045196.1","P_troglodytes_pep_ENSPTRG00000019593.5"
"578","OG0004775","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana02981-RB","N_naja_pep_Nana02981-RA"
"579","OG0004775","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015667832.1","P_Mucros_pep_XP_015667831.1"
"580","OG0004817","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015669643.1, P_Mucros_pep_XP_015669635.1","P_Mucros_pep_XP_029139600.1"
"581","OG0004817","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015669643.1","P_Mucros_pep_XP_015669635.1"
"582","OG0004822","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015676601.1","P_Mucros_pep_XP_015676602.1"
"583","OG0004836","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015680099.1","P_Mucros_pep_XP_015680108.1, P_Mucros_pep_XP_015680115.1"
"584","OG0004836","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015680108.1","P_Mucros_pep_XP_015680115.1"
"585","OG0004842","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015681408.1","P_Mucros_pep_XP_015681410.1, P_Mucros_pep_XP_015681409.1"
"586","OG0004842","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015681410.1","P_Mucros_pep_XP_015681409.1"
"587","OG0004848","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015670795.1","P_Mucros_pep_XP_015670793.1"
"588","OG0004848","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana01851-RA","N_naja_pep_Nana01851-RB"
"589","OG0004866","M_musculus.pep","n5",1,"Terminal","M_musculus_pep_ENSMUSG00000073468.12","M_musculus_pep_ENSMUSG00000069899.3"
"590","OG0004866","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015673816.1","P_Mucros_pep_XP_015673824.1"
"591","OG0004893","N_naja.pep","n3",1,"Terminal","N_naja_pep_Nana08392-RB","N_naja_pep_Nana08392-RD"
"592","OG0004893","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015671689.1","P_Mucros_pep_XP_015671690.1"
"593","OG0004893","N2","n6",0.5,"Non-Terminal","C_familiaris_pep_ENSCAFG00000046034.1, P_troglodytes_pep_ENSPTRG00000015030.4","P_troglodytes_pep_ENSPTRG00000048285.1, C_familiaris_pep_ENSCAFG00000049228.1, M_musculus_pep_ENSMUSG00000042682.9"
"594","OG0004941","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015679571.1","P_Mucros_pep_XP_015679570.1, P_Mucros_pep_XP_015679569.1"
"595","OG0004941","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015679570.1","P_Mucros_pep_XP_015679569.1"
"596","OG0004941","P_troglodytes.pep","n9",1,"Terminal","P_troglodytes_pep_ENSPTRG00000019765.5","P_troglodytes_pep_ENSPTRG00000050561.1"
"597","OG0004947","P_Mucros.pep","n3",1,"Terminal","P_Mucros_pep_XP_015671278.1, P_Mucros_pep_XP_015671276.1","P_Mucros_pep_XP_015671277.1"
"598","OG0004947","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015671278.1","P_Mucros_pep_XP_015671276.1"
"599","OG0004947","P_troglodytes.pep","n9",1,"Terminal","P_troglodytes_pep_ENSPTRG00000041406.2","P_troglodytes_pep_ENSPTRG00000050604.1"
"600","OG0005057","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015667176.1","P_Mucros_pep_XP_015667175.1"
"601","OG0005064","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015666086.1","P_Mucros_pep_XP_015666085.1"
"602","OG0005064","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana21893-RA","N_naja_pep_Nana21893-RB"
"603","OG0005097","P_troglodytes.pep","n6",1,"Terminal","P_troglodytes_pep_ENSPTRG00000049323.1","P_troglodytes_pep_ENSPTRG00000000568.4"
"604","OG0005097","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015667166.1","P_Mucros_pep_XP_015667165.1"
"605","OG0005134","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015675906.1","P_Mucros_pep_XP_015675914.1"
"606","OG0005159","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015670412.1","P_Mucros_pep_XP_015670413.1"
"607","OG0005187","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015670771.1","P_Mucros_pep_XP_015670770.1, P_Mucros_pep_XP_015670769.1, P_Mucros_pep_XP_015670768.1"
"608","OG0005187","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015670770.1, P_Mucros_pep_XP_015670769.1","P_Mucros_pep_XP_015670768.1"
"609","OG0005187","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015670770.1","P_Mucros_pep_XP_015670769.1"
"610","OG0005213","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015681796.1","P_Mucros_pep_XP_015681797.1"
"611","OG0005282","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015682112.1","P_Mucros_pep_XP_015682111.1"
"612","OG0005301","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015682363.1","P_Mucros_pep_XP_015682370.1"
"613","OG0005331","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015676633.1","P_Mucros_pep_XP_015676632.1"
"614","OG0005435","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015669966.1","P_Mucros_pep_XP_015669958.1"
"615","OG0005448","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015687570.1","P_Mucros_pep_XP_015687578.1"
"616","OG0005457","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015680876.1","P_Mucros_pep_XP_015680877.1"
"617","OG0005624","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015680437.1, P_Mucros_pep_XP_015680447.1","P_Mucros_pep_XP_015680454.1"
"618","OG0005624","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015680437.1","P_Mucros_pep_XP_015680447.1"
"619","OG0005642","N_naja.pep","n4",1,"Terminal","N_naja_pep_Nana11095-RA","N_naja_pep_Nana11095-RB"
"620","OG0005642","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015669496.1","P_Mucros_pep_XP_015669497.1"
"621","OG0005649","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015668595.1","P_Mucros_pep_XP_015668596.1"
"622","OG0005660","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015686089.1","P_Mucros_pep_XP_015686096.1"
"623","OG0005706","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015687078.1","P_Mucros_pep_XP_015687077.1"
"624","OG0005724","M_musculus.pep","n6",1,"Terminal","M_musculus_pep_ENSMUSG00000107482.2","M_musculus_pep_ENSMUSG00000004610.4"
"625","OG0005724","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015678613.1","P_Mucros_pep_XP_015678612.1"
"626","OG0005762","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana16545-RB","N_naja_pep_Nana16545-RA"
"627","OG0005842","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015666194.1","P_Mucros_pep_XP_015666186.1"
"628","OG0005842","N6","n7",0.5,"Non-Terminal","P_troglodytes_pep_ENSPTRG00000005622.6, H_sapiens_pep_ENSG00000081760.17","P_troglodytes_pep_ENSPTRG00000049669.1"
"629","OG0005916","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015688029.1","P_Mucros_pep_XP_015688030.1"
"630","OG0005941","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015670015.1","P_Mucros_pep_XP_015670016.1"
"631","OG0005941","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana05069-RB","N_naja_pep_Nana05069-RA"
"632","OG0006177","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015674292.1","P_Mucros_pep_XP_015674293.1"
"633","OG0006199","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015687497.1","P_Mucros_pep_XP_015687496.1"
"634","OG0006237","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015668303.1","P_Mucros_pep_XP_015668302.1"
"635","OG0006305","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015687517.1","P_Mucros_pep_XP_015687516.1"
"636","OG0006369","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015677360.1","P_Mucros_pep_XP_015677359.1"
"637","OG0006391","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015675730.1, P_Mucros_pep_XP_015675732.1","P_Mucros_pep_XP_015675729.1"
"638","OG0006391","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015675730.1","P_Mucros_pep_XP_015675732.1"
"639","OG0006397","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015676793.1","P_Mucros_pep_XP_015676802.1"
"640","OG0006400","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015670558.1","P_Mucros_pep_XP_015670559.1"
"641","OG0006452","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana27308-RA","N_naja_pep_Nana27308-RB"
"642","OG0006456","P_troglodytes.pep","n4",1,"Terminal","P_troglodytes_pep_ENSPTRG00000000827.6","P_troglodytes_pep_ENSPTRG00000047963.1"
"643","OG0006456","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015679057.1","P_Mucros_pep_XP_015679056.1"
