"","gene","description","Pm_1","Pm_10","Pm_11","Pm_12","Pm_13","Pm_14","Pm_15","Pm_16","Pm_17","Pm_18","Pm_19","Pm_2","Pm_20","Pm_21","Pm_22","Pm_23","Pm_24","Pm_25","Pm_26","Pm_27","Pm_28","Pm_29","Pm_3","Pm_30","Pm_4","Pm_5","Pm_6","Pm_7","Pm_8","Pm_9","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"101",107282925,"KIAA2022 ortholog",6.01,7.08,11,2,1,8,3.02,2,11.7,0,8,8,4.04,3,1,1.01,2,4,13,1,1,1,12,9,8,5.1,2,5.51,4,10,0.0268512,0.0722762,0.0905174,0.19280924,0.10754,0.496801,0.0280006,0,0.0856137
"102",107282929,"ectodysplasin A",1,3,3,1,2,0,0,1,1,2,2,0,1,1,1,0,1,0,3,0,1,1,6,1,0,2,1,1,3,1,0.909447577,0.712486516,0.665942074,4.129243,3.368323,4.544345,2.40828,0.555139,1.68125
"103",107282932,"ring finger protein, LIM domain interacting",118,88,111,86,55,48,31,40,107,42,80,100,42,53,50,53,52,48,85,52,33,68,140,70,130,91,60,182,91,146,4.713271,5.032327,4.814975,4.57816,1.95585,6.514829,5.24302,0,5.86442
"104",107282951,"aryl hydrocarbon receptor",244,569.99,448,476,123,348,114,285,322,169,276,233,228,127,132,154,129.79,234,428,175,204,481,678,378,302,675,250,115,456,218,2.32303,2.15787,2.20043,1.8916489,0.379234,5.765904,5.2752,18.284083,5.838081
"105",107282955,"integrin subunit beta 8",6,5,7,10,7,10,6,11,19,1,9,8,5,3,8,6,8,14,5,8,4,19,90,7,11,14,16,2,8,5,12.519478,12.119757,12.359373,10.5597924,2.636489,20.7671157,20.499912,45.46491,19.467485
"106",107282956,"cell division cycle associated 7 like",0,3,1,3,2,1,0,1,3,1,1,2,3,1,0,0,0,0,1,0,1,2,7,4,2,1,0,0,2,0,1.66377,1.82189,1.94526,1.929511,2.099898,2.589475,5.494881,10.485425,6.297706
"107",107282960,"ankyrin repeat and MYND domain containing 2",75,276,365,150,71,332,39,179,149,97,150,294,124,76,86,82,64,92,232,53,138,289,414,165,168,528,104,43,366,47,11.004911,12.305509,11.3834943,11.337051,8.402996,17.608495,18.8737,31.3408,24.4065
"108",107282961,"basic leucine zipper and W2 domains 2",33,126,159,46,38,137,12,33,72,21,71,141,32,21,26,20,15,32,67,30,45,112,274,51,57,201,37,7,93,20,8.31785,8.1517988,8.443025,10.977764,10.24291193,21.6048591,21.606561,31.866976,54.303674
"109",107282962,"tetraspanin 13",4599,886,964,5296,2138,1413,1656,2322,1108,2375,502,1739,367,1804,1731,1412,1364,2841,1496,1189,2591,938,2098,1325,2826,1841,2087,1052,1105,2095,21.6102673,18.2062359,22.1129669,1.786024,1.373222,5.528926,26.9928,54.6727,78.2689
"110",107282965,"sorting nexin 13",713,783,730,1144,484,783,314,677,441,634,521,449,402,395,359,293,401,785,549,372,518,854,1807,437,827,894,656,160,994,365,6.5279741,8.2366543,6.7214003,11.5505699,3.0030146,20.58229391,8.664368,15.0279125,8.104094
"111",107282966,"TWIST neighbor",173,204,274,291,95,256,33,134,209,108,156,359,80,97,107,78,81,102,179,83,158,277,421,192,233,359,129,133,330,148,14.4564,12.48376,14.408683,2.45449,0.920579,5.46362,7.03374,17.5454,7.24964
"112",107282967,"metastasis associated in colon cancer 1",136,213,320,202,42,138,68,209,167,116,230,215,128,83,91,95,101,161,144,103,147,319,623,208,130,257,104,27,338,80,0.2765259,0.2224195,0.2222349,3.027504,0.584978,5.29934,0.196708,37.0653654,3.9181786
"113",107282968,"Sp4 transcription factor",12,42,35,4,9,27,5,11,21,8,15,26,11,13,4,4,7,4,34,13,5,15,59,13,41,25,20,3,32,5,2.557774,2.617985,2.300299,0.645184,0.190184,1.33766003,1.21642,2.98199,2.1832512
"114",107282969,"cyclin J",22,18,19,6,8,19,6,5,17,5,10,9,12,8,9,14,14,8,23,8,7,9,39,11,14,21,7,3,13,1,1.820985,2.208819,2.49025,1.450837,0.316305,2.901668,1.73401,2.55667,1.3203
"115",107282970,"dynein, axonemal, heavy chain 11",39,273,264.99,405,62,353,9,154,168,77,124.98,165,60,23,9,92,38,50,282,78,145,597,455,256,74,616,44.99,15,323,29,1.04713127,1.2907701,1.373775,0.163538845,1.203992201,1.500905395,0.278631,1.15123,0.426297
"116",107282978,"B-TFIID TATA-box binding protein associated factor 1",379,527,529,320,206,282,135,253,408,159,556,288,304,218,221,221,218,236,441,186,190,421,842,379,494,562,370,183,347,340,3.622146,3.7911504,3.4551168,4.673548,1.112147,8.744088,3.08698558,3.48283,2.668704
"117",107282981,"neural precursor cell expressed, developmentally down-regulated 9",1064,603,457,183,285,657,192,202,310,461,571,953,444,309,334,235,357,290,559,341,180,855,1654,376,1058,520,338,83,745,235,15.278104,16.65102264,15.755327,13.27359195,21.667727,13.515157,14.479633,38.18827,38.816202
"118",107282982,"ELOVL fatty acid elongase 2",0,1,2,2,0,0,0,0,1,0,1,0,0,0,3,0,1,1,0,0,0,1,0,1,1,5,1,0,0,2,21.0887,21.1473,20.7549,0.0388674,0.022413,0.147058,2.20444,2.33317,0.372847
"119",107282987,"male germ cell associated kinase",439,613,585,459,178,498,109,282,291,150,449,303,466,164,110,304,182,104,689,316,300,1156,564,770,340,817,295,22,344,122,0.0539102,0.054772,0.0748633,0.067085,0.450007,0.1845982,0.0897979,0.4297363,0.2216602
"120",107282989,"zinc finger protein 518A",210,368,411,241,133,239,95,127,300,111,307,105,187,179,119,149,140,188,252,136,114,279,513,260,278,269,257,66,285,121,0.892358,1.058697,0.854963,2.691045,0.660513,8.149732,1.31553,5.13079,1.13014
"121",107282992,"eukaryotic translation elongation factor 1 epsilon 1",3075,810,1091,1523,1422,751,316,796,795,414,1051,1149,712,900,388,506,510,440,1338,366,675,996,948,1136,2031,1273,882,1136,1105,891,5.25842,5.89763,6.336188,22.458843,11.37363,41.020427,24.392887,71.70299,41.830055
"122",107282993,"biogenesis of lysosomal organelles complex 1 subunit 5",156,514,514,232,139,241,66,103,223,95,249,392,156,106,141,106,149,85,416,126,122,361,398,325,179,345,180,87,237,130,5.329258,5.207391,4.892,9.427667,6.06311,20.19942,18.1962,65.69575,36.83165
"123",107282996,"oligosaccharyltransferase complex subunit (non-catalytic)",4116,735,1064,2197,2092,794,1671,1376,1725,1395,1049,1108,711,1854,1219,1717,1787,1863,1352,1339,1555,1029,1479,1306,2462,1100,2215,1963,853,1521,26.5354005,27.725233,26.295579,20.5234,14.4776,66.75425,44.332171,98.1538,36.68291
"124",107282998,"RIO kinase 1",727,536,689,426,339,282,101,248,471,216,491,575,338,314,217,187,289,232,434,167,190,408,623,558,607,520,450,243,676,413,5.9429944,6.1363469,6.4110395,4.435427,0.797255,6.105669,4.93115,6.26164,8.10122
"125",107283003,"ras responsive element binding protein 1",70,84,69,56,65,38,53,69,74,52,107,50,45,80,56,56,55,66,61,61,47,89,125,60,107,50,88,70,79,53,12.385914,11.3831295,13.831612,15.68852,9.6310118,10.593721,10.183541,11.37565,1.9933477
"126",107283006,"coagulation factor XIII A chain",140,280,381,156,51,56,13,36,109,33,123,60,114,97,53,31,78,51,135,116,28,100,275,348,163,114,155,25,134,38,1.1507226,1.2387894,1.0102253,45.75155,10.00837,59.959638,1.12884,12.60733,0.601643
"127",107283007,"phenylalanyl-tRNA synthetase 2, mitochondrial",156,179,203,138,78,89,31,90,141,97,167,131,115,89,122,95,105,89,206,143,87,150,219,172,143,139,119,71,147,97,52.3354668,52.662185,53.7483007,11.84841,17.6070487,14.0762662,27.6116967,35.921407,21.13199143
"128",107283009,"ribonuclease P/MRP 40kDa subunit",74,121,169,65,56,39,36,49,72,29,51,100,69,45,46,55,28,12,89,46,31,101,99,146,78,122,35,93,40,87,4.494955,5.785744,3.811982,2.928077,1.287979,5.7573098,7.921523,9.343813,7.653265
"129",107283011,"endothelin 1",4,5,1,9,0,6,0,4,6,2,6,4,0,4,3,1,2,0,19,1,2,11,7,6,3,4,5,4,5,10,1.46544,1.4905,1.31277,1.8479,0.726542,3.52473,0.607465,5.62656,3.90904
"130",107283014,"neuritin 1",2,0,3,0,1,10,0,1,2,0,3,0,1,1,2,1,1,2,1,4,0,4,4,1,2,1,3,0,4,0,0.387074,0.329446,0.45913,3.215077,2.5147821,1.8992574,0.883141,4.25736,11.3201
"131",107283018,"deiodinase, iodothyronine, type I",2,2,4,1,1,3,0,2,2,0,1,2,1,1,7,1,1,0,2,1,3,2,3,3,5,3,0,2,0,0,48.736429,50.886867,51.47676,136.8091,86.06459,112.0042,325.554,423.758,15.3405
"132",107283021,"family with sequence similarity 159 member A",0,5,5,3,0,3,0,1,1,0,7,3,3,1,0,0,0,1,7,0,1,3,4,2,0,2,2,0,1,0,0.0935975,0.20101,0.190504,5.102259,1.242113,1.151054,16.7008,5.56147,3.58109
"133",107283031,"transcription elongation factor A N-terminal and central domain containing 2",178,141,175,140,107,86,38,90,222,69,152,178,127,67,57,78,59,87,181,64,106,203,214,240,195,193,154,82,219,172,7.263536,10.335183,7.77588795,1.5298909,2.213605,2.82554496,8.99737,17.01399,11.18559
"134",107283033,"leucine rich repeat containing 42",154,109,192,107,26,144.95,31,17,180,22,44,73,86,50,75,54,74,102,125,40,35,111,102,61.75,45,220,182,115,32,220,8.68439,9.510722,9.922125,9.150553,8.355240001,14.17969,6.391168,15.34929,9.431505
"135",107283035,"heat shock protein family B (small) member 11",95,81,101,150,72,51,16,128,101,40,97,82,151,63,43,145,47,58,137,40,107,275,111,187,96,207,87,97,82,44,5.948858,6.428275,4.976177,9.921027,3.744623,26.928016,6.23968,4.70951,13.9173
"136",107283040,"LDL receptor related protein 8",11,26,29,13,30,13,3,16,9,5,42,19,11,12,9,18,22,6,23,4,14,32,87,23,31,23,18,3,32,1,3.82287384,2.36936304,2.746957,2.49552823,1.445939,2.6602726,4.655389,17.54566,13.53776
"137",107283043,"podocan",19,84,96,16,12,48,8,17,56,16,54,18,46,33,44,32,25,8,123,26,29,92,60.99,84,58,60,69,5,36,14,21.299649,20.12861,22.837111,3.166613,4.7754,1.278429,27.43,30.2215,15.4664
"138",107283044,"sterol carrier protein 2",1927,2587,4441,1835,1380,1637,783,1508,2404,1062,2086,2389,2051,1301,1356,1105,1167,932,3298,954,1511,2654,3130,2973,2099,2762,1872,668,2502,1225,450.597576,473.4061,451.646854,165.646515,24.00941855,376.8795464,134.9045,677.634,217.2329
"139",107283045,"enoyl-CoA hydratase domain containing 2",88,180,163,39,29,91,14,37,88,32,120,159,69,29,59,19,32,30,105,50,27,60,168,98,52,64,59,17,63,44,157.163151,147.71722,155.406954,230.9980138,206.22012,246.925768,56.4216,174.1625,12.75704
"140",107283050,"pre-mRNA processing factor 38A",1259,1344,1798,1214,875.34,1006,286,424,1129,386,974,1538.73,900,505,428,544,661,604,1677.28,511,510,1059,2018,1356,1468,1605,960,463,1024,737,4.415035,3.9072654,4.1044238,23.79957,16.27315,23.05915,12.3883,15.1388,25.0896
"141",107283052,"coiled-coil and C2 domain containing 1B",113,175,189,121,76,113,56,121,150,89,185,107,148,83,83,112,141,102,200,105,66,169,378,160,177,119,100,67,99,98,19.292016,18.837417,23.805552,26.03906,17.849869,31.571452,19.34177,18.56037,15.71991
"142",107283055,"thioredoxin domain containing 12 (endoplasmic reticulum)",2634,250,307,758,737,223,1423,744,422,654,333,764,209,653,913,366,491,824,360,347,659,290,402,298,1336,332,774,300,208,600,17.516252,18.098172,16.958204,31.296422,21.524348,42.13263,131.3248,326.3006,111.2012
"143",107283057,"nardilysin convertase",1464,1308.98,1608,776,884,979,455,561,771,589,1265,801,773,698,582,454.98,789,772,1009,731,502.99,1187,2466.98,1129,1679.98,1020,928,415,1381,725,33.375037,30.730768,38.309919,57.16372003,30.34437633,63.656291,18.26201,13.106886,14.535519
"144",107283060,"ring finger protein 11",1946,1747.99,2466,1316,894,992,555,650,1181,500,851,1542,925,724,854,671,787,827,1603,852,643,942,2741,767,1582,1494,1400,559,828,931,41.5967,39.5236,38.19033,78.3626,21.80493,107.666833,66.1901,243.634,102.8901
"145",107283061,"Fas associated factor 1",257,205,176,170,191,130,62,73,137,80,236,143,121,85,100,82,74,131,184,87,103,176,226,217,358,166,134,59,240,156,5.7631875,6.4448624,6.25293,35.20951,23.45468,47.29616,34.765139,9.81527,25.2923912
"146",107283064,"WD repeat domain 92",587,1334,1201,854,346,990,239,697,772,479,848,556,626,405,503,680,589,416,1415,643,596,1174,861,1120,798,1096,678,152,1216,243,5.20197,5.54479,5.48005,2.315427,1.44918,5.991451,10.3673,15.6753,10.332
"147",107283067,"solute carrier family 1 (glutamate transporter), member 7",0,5,4,1,0,0,2,3,2,2,5,6,4,2,1,2,0,0,2,0,0,0,9,5,7,12,0,0,1,0,0.1225527,0.1361496,0.343318,1.107190312,0.461588,0.823588,4.49551,55.15966,2.660795
"148",107283068,"cytochrome c oxidase assembly factor 7",292,226,281,337,179,153,68,186,274,115,236,204,232,156,142,176,141,131,277,96,179,346,277,229,280,358,191,187,291,171,18.76778,21.25707,17.929574,15.72691,5.13565,16.97319,34.0728,63.2157,21.0908
"149",107283075,"beaded filament structural protein 1",2,7,4,1,1,4,0,0,3,2,5,1,0,2,0,2,1,1,2,2,0,0,4,2,11,8,0,1,0,0,0.2130083,0.277332,0.4102029,0.735631204,1.536351,0.225761,0.608767,0.987852,3.925902
"150",107283103,"transmembrane protein 238",571,339,533,423,205,321,189,371,248,220,277,604,219,268,300,203,192,199,429,188,410,400,409,298,371,434,421,745,337,190,55.72864,51.58171,58.41504,19.3782,33.4058,0.561294,91.8524,3.95783,4.26578
"151",107283114,"centrosomal protein 290kDa",268,516,527,348,181,283,135,288,562,179,494,236,355,267,283,271,191,165,455,189,254,559,584,389,311,430,348,107,535,251,1.4108914,1.187097,0.70825192,2.43932,0.8144207,6.976712,1.45247145,3.3238316,1.299987
"152",107283121,"dual specificity phosphatase 6",79,106,71,102,53,61,19,48,88,41,54,39,38,60,28,84,42,25,85,28,44,80,78,60,93,88,78,38,65,60,37.92161,35.16006,37.12937,13.801463,13.1279,23.09407,23.6371,52.242,62.3118
"153",107283122,"pleckstrin",99,117,206,219,34,57,66,129,261,18,219,76,94,41,215,64,23,155,263,89,76,109,106,135,93,177,126,78,81,466,0.892388034,1.00765,0.904757144,2.82155,0.913878,3.255252,1.68436,11.70344301,4.0236766
"154",107283124,"transient receptor potential cation channel subfamily M member 1",40,24,40,26,21,25,43,34,31,30,34,27,26.64,27,40,26,72.01,25,35,52,32,58,30,63,52,34,31,13,35,9,0.2899231,0.2701045,0.5015374,0.0545056,0.251047,0.366537,0.027518508,0.085630321,0.415845874
"155",107283134,"regulatory factor X7",16,14,35,11,14,12,9,10,12,10,23,24,14,5,11,8,5,6,30,9,12,34,93,34,57,12,15,38,25,9,4.753951402,4.694754,4.301353532,1.970399,0.5478305,3.083001,2.375521,5.640809,1.4501885
"156",107283138,"WD repeat domain 72",29,135,185,68,45,49,10,74,90,25,127,74,71,45,50,48,29,15,118,33,43,76,162,80,81,115,36,14,107,26,7.9852559,8.58058,8.932801,56.9588,14.83026,155.4282,17.218214,28.8790925,3.113658
"157",107283141,"myotubularin related protein 10",57,22.99,33,10,10,5,15,16,17,11,31,18,14,15,8,7,20,11,26,10,22,22,31,14,41,9,13,22,26,17,6.922111,7.588997,7.865574,21.905,9.844742,37.27671,24.1132,29.92,15.1878
"158",107283146,"annexin A2",4338,16948,26161,4095,4357,9858,1978,4250,11221,3213,10206,15146,11111,4546,3618,4859,1402,1504,24324,6234,4914,14714,34031,10205,7590,8132,3913,2887,8179,3404,88.031201,91.211011,90.188203,193.1887,155.4581,291.2917,54.391916,593.389083,378.968058
"159",107283147,"RAR related orphan receptor A",390,63,90,173,286,117,213,188,244,184,99,124,42,241,363,171,394,211,164,172,179,50,100,96,188,68,209,383,168,499,12.253054,13.543937,12.260047,7.159968,7.271364,8.352651,2.413285,2.89853,1.16517
"160",107283154,"ADAM metallopeptidase domain 10",163,271,319,151,131,122,69,118,162,76,338,226,169,105,94,91,111,95,199,131,77,236,733,234,272,150,128,95,190,137,13.545907,12.298473,15.199226,38.09455234,8.4463009,47.7224327,15.058326,44.5983181,17.83997
"161",107283157,"zinc finger protein 280D",76,143,125,88,69,60,38,62,95,76,126,83,77,41,40,71,42,43,115,57,59,133,265,141,153,63,89,80,105,67,68.84800236,65.6429603,62.47478484,1.41879,1.02105,1.74105,3.945845,6.190502,5.407797
"162",107283162,"methylmalonyl-CoA epimerase",87,86,96,36,40,60,40,72,85,70,83,105,51,52.75,90,71,56,47,130,51.68,57,109,132,125,82,48,87,51,76,30,68.03305,71.38541,72.85955,16.207242,5.539122,42.21191,130.67,427.096,176.956
"163",107283168,"carbonic anhydrase XII",2,36,49,1,3,7,0,4,17,1,16,20,11,0,2,1,1,0,40,14,3,13,129,11,2,6,1,0,25,0,223.168864,216.325321,227.832001,311.20224,216.56526,444.084803,402.63343,457.20478,75.3639828
"164",107283170,"ubiquitin specific peptidase 3",75,69,107,53,45,44,13,28,40,33,104,101,46,54,38,29,29,39,88,31,36,98,213,79,131,48,43,77,72,71,24.431857,22.16821773,25.866815,12.08544581,12.62499115,25.58409424,13.53584361,16.37832,7.482190394
"165",107283172,"TBC1 domain family member 2B",5,3,1,3,5,3,5,5,4,3,9,4,2,5,0,4,1,5,11,5,5,4,29,8,10,3,4,8,7,3,12.2908,11.706614,13.170927,5.632385,9.071734,7.002206,2.662728,6.343988,4.69083
"166",107283183,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone",998,866,893,718,446,780,234,316,527,320,612,1077,268,437,417,402,311,269,990,368,503,598,701,760,673,677,551,921,688,456,8.476109,7.94183,7.686872,17.8511,8.11807,28.90811,19.7858,70.5893,30.2838
"167",107283185,"von Willebrand factor A domain containing 8",69,71,71,59,50,36,41,59,84,33,62,106,66,56,34,55,43,40,92,45,38,90,120,117,117,65,47,100,74,64,45.2722644,48.5583171,44.6198222,7.941368,3.029156,13.519492,15.15893761,8.561099604,4.634103
"168",107283187,"A-kinase anchoring protein 11",12,28,42,5,10,14,5,19,41,11,48,12,36,10,8,18,13,13,33,17,4,71,136,73,41,21,21,18,44,10,5.901689,6.5445694,6.641608,4.16586,1.14175,10.0935,8.84428,23.72276,5.56952
"169",107283190,"coiled-coil domain containing 122",0,7,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,6,0,0,1,1,0,2,0,0.4092129,0.2411056,0.418506714,1.626492,2.404616,4.91769,0.0274954,0.0373314,0
"170",107283192,"SEC24 homolog B, COPII coat complex component",355,683,676,408,255,293,170,231,406,176,454,226,319,175,285,288,220,196,548,246,197,390,814,445,389,479,433,72,490,334,29.11759,26.143363,28.08792,6.95075,3.99802,11.972157,13.931735,13.01052,9.65368
"171",107283198,"E74 like ETS transcription factor 1",167,233,272,165,91,85,55,154,123,72,231,185,145,91,75,82,81,60,233,91,107,174,358,190,265,193,136,111,136,113,10.4883059,10.946183,10.367956,13.90606001,4.395243,22.9349,17.37543,42.86458,20.720434
"172",107283199,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit",12,32,28,27,9,25,5,18,22,13,23,15,23,14,5,9,15,9,31,9,1,21,32,35,36,18,16,12,45,8,2.283536,2.789093,2.7221012,2.689889,2.034187,4.481521,12.949121,12.28446815,18.069894
"173",107283200,"TSC22 domain family protein 1-like",2,5,8,3,2,1,1,7,4,1,5,11,8,0,1,2,0,3.99,9,2,6,8,9,5,4,2,1,2.99,13.99,2,107.1767422,105.580894,110.314318,54.188431,83.797458,72.376302,311.434729,1578.793891,409.8589761
"174",107283203,"general transcription factor IIF subunit 2",489,481,386,516,299,372,162,260,396,209,293,440,272,209,147,201,197,187,554,197,220,356,526,437,432,459,286,413,569,336,2.58924,3.03474,2.78308,5.281142,1.494159,12.72287,15.926,61.7736,28.2708
"175",107283204,"tumor protein, translationally-controlled 1",3571,2835,3160,2826,1735,2584,1205,1038,3360,865,1579,2534,1295,1704,1995,1225,1354,1079,2984,1290,1267,1779,1951,1947,3088,1968,1854,3900,1969,2402,875.668224,826.654871,889.9567778,4898.995223,2391.772024,8441.428585,3167.756,4141.948,3019.267
"176",107283211,"DnaJ heat shock protein family (Hsp40) member C15",38,35,22,47,18,31,9,32,22,8,66,15,18,14,24,18,14,29,66,16,37,33,44,47,45,32,17,66,27,31,13.895627,17.38788,16.48015,9.96197,9.61836,25.59631,53.8241,23.58615,59.3248
"177",107283212,"laccase domain containing 1",15,70,128,39,35,45,5,16,47,5,82,90,44,20,7,33,7,3,105,8,16,97,90,63,51,212,20,8,59,9,2.062849,2.387558,2.496632,1.771181,0.916196,3.79792,9.49404,31.19463,7.288749
"178",107283216,"sidekick cell adhesion molecule 2",44,30,29,6,8,23,15,10,51,19,24,32,24,13,10,21,15,5,26,14,9,19,174,21,23,27,16,16,26,27,0.6070843,0.7549249,0.4626793,0.664,0.250688,0.2738343,0.0570232,0,0.130989
"179",107283228,"AP2 associated kinase 1",272,84,154,145,134,75,132,123,143,117,89,157,56,107,202,108,169,108,143,123,72,64,199,104,221,111,145,379,109,220,18.8011523,20.289189,18.2175405,29.835985,25.809532,16.781457,17.991956,15.222942,16.914966
"180",107283232,"solute carrier family 4 (sodium bicarbonate cotransporter), member 5",10,1,3,3,3,1,2,1,2,0,9,1,3,5,1,1,6,1,6,0,0,1,4,6,8,3,2,2,3,6,2.34952,2.1629805,2.322168,0.6154707,1.688814,2.068471,0.4653286,0.3885397,0.0984108
"181",107283233,"tachykinin receptor 1",1,2,1,1,2,1,1,0,1,1,0,0,11,1,2,2,1,1,3,1,0,6,2,4,2,4,1,0,0,3,0.194408,0.127943,0.180754,0.385157,0.423372,0.241553,1.03468,1.10614,1.04604
"182",107283235,"prenylcysteine oxidase 1",479,363,330,298,178,192,144,220,347,159,330,264,211,178,237,362,200,206,428,122,257,318,319,528,498,300,414,214,288,216,37.032616,38.394218,37.3211219,42.884721,31.61855,74.2026,77.6514,134.9898,38.43394
"183",107283242,"chromosome unknown open reading frame, human C5orf63",33,84,200,91,47,49,15,29,110,14,96,88,69,29,14,41,43,34,167,37,46,69,139,181,75,89,52,49,134,43,3.690555,3.724025,2.945072,3.435798,1.005064,5.668067,56.2107,94.1614,24.7856
"184",107283252,"annexin A4",399,1187,1176,26,280,490,96,390,409,110,1108,1022,1230,542,201,694,171,297,2615,370,701,2402,1795,2320,895,1149,592,178,1007,310,49.966315,47.551377,48.361013,275.0511,50.91464,270.4423,44.574752,173.129624,76.19109
"185",107283253,"membrane associated ring-CH-type finger 3",47,206,208,129,40,146,21,41,206,40,90,190,86,38,51,59,16,28,187,34,60,193,269,130,67,109,55,61,130,61,10.8180484,9.502284,10.3984648,1.188651,0.685219,1.315123,5.597866,22.32894,17.17387
"186",107283256,"tet methylcytosine dioxygenase 3",455,840,720,602,391,338,348,433,549,360,745,462,439,356,341,410,575,531.99,613,328,192,474,1590,263,863,533.91,629.98,507,769.92,560,5.794384,5.688938,5.947882,0.992257,1.396505,1.359104,0.6838075,1.005274,0.266076527
"187",107283260,"small nuclear ribonucleoprotein polypeptide G",655,263,485,682,376,315,157,227,509,192,352,315,374,294,153,221,236,225,442,156,241,465,614,376,405,540,274,1882,390,910,65.9154,70.827667,68.40316,189.82362,36.16078,135.659181,194.7685,298.0383,493.5024
"188",107283261,"transmembrane protein 150A",25,97,90,33,28,86,14,37,55,31,114,83,74,29,18,32,20,24,104,43,30,61,134,90,78,58,34,52,104,34,63.594191,63.02501,67.174924,60.04008,63.22963,47.52669,148.6129,149.9012,47.0404
"189",107283264,"lamin B1",181,392,460,237,201,261,80,203,287,151,829,421,665,163,111,166,101,143,322,251,176,807,1165,350,421,337,193,105,426,69,2.40899,1.930228,1.899360232,2.011711237,1.5623253,2.4577188,6.97655716,27.191371,12.02329673
"190",107283266,"NADH:ubiquinone oxidoreductase subunit A10",365,399,481,494,218,357,138,174,342,183,338,264,222,338,221,343,195,181,465,224,362,483,364,302,390,414,272,520,422,388,219.408619,210.529812,220.534237,206.421922,151.149924,112.02386,134.809,122.108,84.8832
