Orthogroup,Genes.1,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,Genes.2,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies
OG0002715,P_Mucros_pep_XP_015674903.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015674904.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002725,N_naja_pep_Nana02308-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana02308-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002725,P_Mucros_pep_XP_015676559.1, P_Mucros_pep_XP_015676558.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676556.1, P_Mucros_pep_XP_015676557.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002725,P_Mucros_pep_XP_015676559.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676558.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002725,P_Mucros_pep_XP_015676556.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676557.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002740,P_Mucros_pep_XP_015675662.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675661.1, P_Mucros_pep_XP_015675660.1, P_Mucros_pep_XP_015675659.1, P_Mucros_pep_XP_015675663.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002740,P_Mucros_pep_XP_015675661.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675660.1, P_Mucros_pep_XP_015675659.1, P_Mucros_pep_XP_015675663.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002740,P_Mucros_pep_XP_015675660.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675659.1, P_Mucros_pep_XP_015675663.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002740,P_Mucros_pep_XP_015675659.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675663.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002747,P_Mucros_pep_XP_015665445.1, P_Mucros_pep_XP_015665443.1, P_Mucros_pep_XP_015665442.1,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015665444.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002747,P_Mucros_pep_XP_015665445.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015665443.1, P_Mucros_pep_XP_015665442.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002747,P_Mucros_pep_XP_015665443.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015665442.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002747,N_naja_pep_Nana05991-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana05991-RA, N_naja_pep_Nana05991-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002747,N_naja_pep_Nana05991-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana05991-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002842,P_Mucros_pep_XP_015675895.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675887.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002842,N_naja_pep_Nana05669-RB, N_naja_pep_Nana05669-RA,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana05669-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002842,N_naja_pep_Nana05669-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana05669-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002858,N_naja_pep_Nana04786-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana04786-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002858,P_Mucros_pep_XP_015673887.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673886.1, P_Mucros_pep_XP_015673885.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002858,P_Mucros_pep_XP_015673886.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673885.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002884,P_troglodytes_pep_ENSPTRG00000043068.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000015920.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002884,P_Mucros_pep_XP_015678983.1, P_Mucros_pep_XP_015678982.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015678981.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002884,P_Mucros_pep_XP_015678983.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015678982.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002932,P_Mucros_pep_XP_015681747.1, P_Mucros_pep_XP_015681746.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681751.1, P_Mucros_pep_XP_015681750.1, P_Mucros_pep_XP_015681749.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002932,P_Mucros_pep_XP_015681747.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681746.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002932,P_Mucros_pep_XP_015681751.1, P_Mucros_pep_XP_015681750.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681749.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002932,P_Mucros_pep_XP_015681751.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681750.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002947,P_Mucros_pep_XP_015673632.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_029140361.1, P_Mucros_pep_XP_015673633.1, P_Mucros_pep_XP_015673635.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002947,P_Mucros_pep_XP_029140361.1, P_Mucros_pep_XP_015673633.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673635.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002947,P_Mucros_pep_XP_029140361.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673633.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002954,N_naja_pep_Nana33671-RE, N_naja_pep_Nana33671-RD,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana33671-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002954,N_naja_pep_Nana33671-RE,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana33671-RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0002954,H_sapiens_pep_ENSG00000184056.14,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000284946.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003008,P_Mucros_pep_XP_015666329.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015666328.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003008,N_naja_pep_Nana15792-RA, N_naja_pep_Nana15792-RB,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana15792-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003008,N_naja_pep_Nana15792-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana15792-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003077,P_troglodytes_pep_ENSPTRG00000048644.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000050361.1, H_sapiens_pep_ENSG00000141437.9, P_troglodytes_pep_ENSPTRG00000020954.3, H_sapiens_pep_ENSG00000122696.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003077,P_troglodytes_pep_ENSPTRG00000050361.1, H_sapiens_pep_ENSG00000141437.9,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000020954.3, H_sapiens_pep_ENSG00000122696.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003093,P_Mucros_pep_XP_015668803.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668800.1, P_Mucros_pep_XP_015668802.1, P_Mucros_pep_XP_015668801.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003093,P_Mucros_pep_XP_015668800.1, P_Mucros_pep_XP_015668802.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668801.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003093,P_Mucros_pep_XP_015668800.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668802.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003142,P_Mucros_pep_XP_015669332.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669331.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003142,P_troglodytes_pep_ENSPTRG00000048100.1, P_troglodytes_pep_ENSPTRG00000043609.1,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000048466.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003142,P_troglodytes_pep_ENSPTRG00000048100.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000043609.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003190,N_naja_pep_Nana21435-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana21435-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003190,P_Mucros_pep_XP_015666117.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015666118.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003190,P_troglodytes_pep_ENSPTRG00000049382.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000019394.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003200,P_Mucros_pep_XP_015675511.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_029140701.1, P_Mucros_pep_XP_015675510.1, P_Mucros_pep_XP_015675512.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003200,P_Mucros_pep_XP_029140701.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675510.1, P_Mucros_pep_XP_015675512.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003200,P_Mucros_pep_XP_015675510.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675512.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003215,C_familiaris_pep_ENSCAFG00000014885.4,,,,,,,,,,,,,,,,,,,,,C_familiaris_pep_ENSCAFG00000029162.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003215,P_Mucros_pep_XP_015687505.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015687502.1, P_Mucros_pep_XP_015687503.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003215,P_Mucros_pep_XP_015687502.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015687503.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003219,P_Mucros_pep_XP_015684398.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015684390.1, P_Mucros_pep_XP_015684405.1, P_Mucros_pep_XP_015684384.1, P_Mucros_pep_XP_015684414.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003219,P_Mucros_pep_XP_015684390.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015684405.1, P_Mucros_pep_XP_015684384.1, P_Mucros_pep_XP_015684414.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003219,P_Mucros_pep_XP_015684405.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015684384.1, P_Mucros_pep_XP_015684414.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003219,P_Mucros_pep_XP_015684384.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015684414.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003222,P_Mucros_pep_XP_015667075.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015667074.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003222,P_troglodytes_pep_ENSPTRG00000048846.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000043847.1, P_troglodytes_pep_ENSPTRG00000019429.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003222,P_troglodytes_pep_ENSPTRG00000043847.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000019429.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003235,N_naja_pep_Nana14944-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana14945-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003235,P_Mucros_pep_XP_015687095.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015687093.1, P_Mucros_pep_XP_015687092.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003235,P_Mucros_pep_XP_015687093.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015687092.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003238,P_Mucros_pep_XP_015684788.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015684810.1, P_Mucros_pep_XP_015684795.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003238,P_Mucros_pep_XP_015684810.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015684795.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003238,N_naja_pep_Nana14913-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana14913-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003252,P_troglodytes_pep_ENSPTRG00000048974.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000014348.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003252,M_musculus_pep_ENSMUSG00000116378.1,,,,,,,,,,,,,,,,,,,,,M_musculus_pep_ENSMUSG00000006378.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003252,P_Mucros_pep_XP_015672753.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015672754.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003254,N_naja_pep_Nana14633-RB, N_naja_pep_Nana14633-RC,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana14633-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003254,N_naja_pep_Nana14633-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana14633-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003254,P_Mucros_pep_XP_015671018.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671017.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003256,P_Mucros_pep_XP_015669207.1, P_Mucros_pep_XP_015669208.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669209.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003256,P_Mucros_pep_XP_015669207.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669208.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003256,N_naja_pep_Nana20032-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana20032-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003291,P_Mucros_pep_XP_015666367.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015666368.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003291,N_naja_pep_Nana14535-RC, N_naja_pep_Nana14535-RB,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana14535-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003291,N_naja_pep_Nana14535-RC,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana14535-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003334,P_Mucros_pep_XP_015678700.1, P_Mucros_pep_XP_015678702.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015678701.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003334,P_Mucros_pep_XP_015678700.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015678702.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003334,P_troglodytes_pep_ENSPTRG00000050139.1,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000131061.14, P_troglodytes_pep_ENSPTRG00000013406.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003392,N_naja_pep_Nana31517-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana31517-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003392,P_Mucros_pep_XP_015674429.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015674438.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003393,C_familiaris_pep_ENSCAFG00000047368.1, C_familiaris_pep_ENSCAFG00000045021.1,,,,,,,,,,,,,,,,,,,,C_familiaris_pep_ENSCAFG00000000736.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003393,C_familiaris_pep_ENSCAFG00000047368.1,,,,,,,,,,,,,,,,,,,,,C_familiaris_pep_ENSCAFG00000045021.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003393,P_Mucros_pep_XP_015677938.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015677937.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003395,P_troglodytes_pep_ENSPTRG00000049457.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000021036.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003395,P_Mucros_pep_XP_015669956.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669957.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003395,G_gallus_pep_ENSGALG00000054345.1,,,,,,,,,,,,,,,,,,,,,G_gallus_pep_ENSGALG00000033558.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003447,P_Mucros_pep_XP_015681202.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681200.1, P_Mucros_pep_XP_015681201.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003447,P_Mucros_pep_XP_015681200.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681201.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003447,N_naja_pep_Nana03807-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana03807-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003460,P_Mucros_pep_XP_015673982.1, P_Mucros_pep_XP_015673979.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673980.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003460,P_Mucros_pep_XP_015673982.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673979.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003460,N_naja_pep_Nana08952-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana08952-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003495,P_Mucros_pep_XP_015675293.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675292.1, P_Mucros_pep_XP_015675294.1, P_Mucros_pep_XP_015675291.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003495,P_Mucros_pep_XP_015675292.1, P_Mucros_pep_XP_015675294.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675291.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003495,P_Mucros_pep_XP_015675292.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675294.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003532,H_sapiens_pep_ENSG00000112514.16,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000226492.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003532,N_naja_pep_Nana06892-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana06892-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003532,P_Mucros_pep_XP_015686851.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015686852.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003565,N_naja_pep_Nana05358-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana05358-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003565,P_Mucros_pep_XP_015669718.1, P_Mucros_pep_XP_015669721.1, P_Mucros_pep_XP_015669719.1,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669720.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003565,P_Mucros_pep_XP_015669718.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669721.1, P_Mucros_pep_XP_015669719.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003565,P_Mucros_pep_XP_015669721.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669719.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003570,P_Mucros_pep_XP_015671284.1, P_Mucros_pep_XP_015671285.1, P_Mucros_pep_XP_015671287.1,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671288.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003570,P_Mucros_pep_XP_015671284.1, P_Mucros_pep_XP_015671285.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671287.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003570,P_Mucros_pep_XP_015671284.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671285.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003570,N_naja_pep_Nana34714-RC,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana34714-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003573,N_naja_pep_Nana27071-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana27071-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003573,P_Mucros_pep_XP_015668207.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668201.1, P_Mucros_pep_XP_015668214.1, P_Mucros_pep_XP_015668222.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003573,P_Mucros_pep_XP_015668201.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668214.1, P_Mucros_pep_XP_015668222.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003573,P_Mucros_pep_XP_015668214.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668222.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003614,P_Mucros_pep_XP_015666319.1, P_Mucros_pep_XP_029138951.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015666318.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003614,P_Mucros_pep_XP_015666319.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_029138951.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003625,M_musculus_pep_ENSMUSG00000109850.1,,,,,,,,,,,,,,,,,,,,,M_musculus_pep_ENSMUSG00000013878.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003625,P_Mucros_pep_XP_015679599.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015679600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003637,P_Mucros_pep_XP_015668527.1, N_naja_pep_Nana03219-RC,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668526.1, N_naja_pep_Nana03219-RA, A_carolinensis_pep_ENSACAG00000009612.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003649,C_familiaris_pep_ENSCAFG00000002903.5,,,,,,,,,,,,,,,,,,,,,C_familiaris_pep_ENSCAFG00000024644.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003649,P_Mucros_pep_XP_015670046.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670045.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003669,P_Mucros_pep_XP_015675135.1, P_Mucros_pep_XP_015675136.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_029140642.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003669,P_Mucros_pep_XP_015675135.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675136.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003688,P_Mucros_pep_XP_015673883.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673882.1, P_Mucros_pep_XP_015673884.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003688,P_Mucros_pep_XP_015673882.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673884.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003757,P_Mucros_pep_XP_015665858.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015665859.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003757,P_troglodytes_pep_ENSPTRG00000039707.2,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000009575.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003776,P_Mucros_pep_XP_015666817.1, P_Mucros_pep_XP_015666819.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015666816.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003776,P_Mucros_pep_XP_015666817.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015666819.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003782,P_Mucros_pep_XP_015676636.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676635.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003782,H_sapiens_pep_ENSG00000284548.3,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000197006.14, P_troglodytes_pep_ENSPTRG00000023056.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003818,N_naja_pep_Nana19913-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana19913-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
