"","gene","description","Pm_1_kidney","Pm_10_kidney","Pm_3_kidney","Pm_5_kidney","Pm_8_kidney","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"173",107283200,"TSC22 domain family protein 1-like",1,0,0,1,0,107.1767422,105.580894,110.314318,54.188431,83.797458,72.376302,311.434729,1578.793891,409.8589761
"174",107283203,"general transcription factor IIF subunit 2",254,247,362,296,246,2.58924,3.03474,2.78308,5.281142,1.494159,12.72287,15.926,61.7736,28.2708
"175",107283204,"tumor protein, translationally-controlled 1",4354,3668,5024,3657,3903,875.668224,826.654871,889.9567778,4898.995223,2391.772024,8441.428585,3167.756,4141.948,3019.267
"176",107283211,"DnaJ heat shock protein family (Hsp40) member C15",106,132,107,84,144,13.895627,17.38788,16.48015,9.96197,9.61836,25.59631,53.8241,23.58615,59.3248
"177",107283212,"laccase domain containing 1",11,9,64,56,17,2.062849,2.387558,2.496632,1.771181,0.916196,3.79792,9.49404,31.19463,7.288749
"178",107283216,"sidekick cell adhesion molecule 2",6,0,1,5,4,0.6070843,0.7549249,0.4626793,0.664,0.250688,0.2738343,0.0570232,0,0.130989
"179",107283228,"AP2 associated kinase 1",240,135,249,225,213,18.8011523,20.289189,18.2175405,29.835985,25.809532,16.781457,17.991956,15.222942,16.914966
"180",107283232,"solute carrier family 4 (sodium bicarbonate cotransporter), member 5",0,0,0,1,0,2.34952,2.1629805,2.322168,0.6154707,1.688814,2.068471,0.4653286,0.3885397,0.0984108
"181",107283233,"tachykinin receptor 1",0,0,0,0,0,0.194408,0.127943,0.180754,0.385157,0.423372,0.241553,1.03468,1.10614,1.04604
"182",107283235,"prenylcysteine oxidase 1",1183,1079,795,850,696,37.032616,38.394218,37.3211219,42.884721,31.61855,74.2026,77.6514,134.9898,38.43394
"183",107283242,"chromosome unknown open reading frame, human C5orf63",51,67,389,235,365,3.690555,3.724025,2.945072,3.435798,1.005064,5.668067,56.2107,94.1614,24.7856
"184",107283252,"annexin A4",428,513,2720,3787,3083,49.966315,47.551377,48.361013,275.0511,50.91464,270.4423,44.574752,173.129624,76.19109
"185",107283253,"membrane associated ring-CH-type finger 3",75,47,260,237,244,10.8180484,9.502284,10.3984648,1.188651,0.685219,1.315123,5.597866,22.32894,17.17387
"186",107283256,"tet methylcytosine dioxygenase 3",173,234,294,304,211,5.794384,5.688938,5.947882,0.992257,1.396505,1.359104,0.6838075,1.005274,0.266076527
"187",107283260,"small nuclear ribonucleoprotein polypeptide G",136,103,217,230,146,65.9154,70.827667,68.40316,189.82362,36.16078,135.659181,194.7685,298.0383,493.5024
"188",107283261,"transmembrane protein 150A",117,98,119,107,85,63.594191,63.02501,67.174924,60.04008,63.22963,47.52669,148.6129,149.9012,47.0404
"189",107283264,"lamin B1",97,79,135,117,98,2.40899,1.930228,1.899360232,2.011711237,1.5623253,2.4577188,6.97655716,27.191371,12.02329673
"190",107283266,"NADH:ubiquinone oxidoreductase subunit A10",913,796,801,609,626,219.408619,210.529812,220.534237,206.421922,151.149924,112.02386,134.809,122.108,84.8832
"191",107283272,"ubiquitin-fold modifier 1",2247,2305,2026,2572,2128,25.4045576,30.0787697,21.086233,20.245623,3.41282,64.205093,18.809283,82.444499,37.912223
"192",107283283,"adducin 2",1,0,1,0,0,1.08857373,1.050903238,0.8843945,0.00999103,0.12020155,0.0932418,0.0420406,0.0869278,0.12768
"193",107283289,"engulfment and cell motility 1",111,111,360,402,267,3.1321241,3.14649,3.4393497,2.8077326,5.441826,4.9346734,15.809342,11.5735031,14.252125
"194",107283290,"aldehyde dehydrogenase 7 family member A1",5136.36,3406.1,3695.87,1465.35,2974.17,220.599128,216.212288,221.628922,261.8851,135.6058,267.6163,294.25192,191.4979827,85.4097367
"195",107283292,"secreted frizzled-related protein 4",7,0,1,4,0,1.7439763,1.4375217,1.845915,0.926898,2.292162,3.41808,83.6144,29.79,1.99997
"196",107283295,"ependymin related 1",9,5,25,14,6,11.443761,11.538441,10.551516,16.473599,9.42071,21.633967,8.92304,23.2482,10.6079
"197",107283298,"VPS41 HOPS complex subunit",1014,806,2996,2025,2029,15.8099721,17.3285013,16.5028704,29.30816,10.74247,35.90082,22.1545,7.78593,22.2616
"198",107283302,"Yae1 domain containing 1",287,193,582,453,309,11.7145478,11.6046086,12.19709,11.52574,2.914345,13.48658,16.6458,55.6689,28.1168
"199",107283326,"protein tyrosine phosphatase, receptor type G",93,80,126,89,83,29.2868129,28.081166,28.3980799,14.682762,6.02133,21.168342,9.812879875,13.70769,10.88891401
"200",107283361,"ABL proto-oncogene 2, non-receptor tyrosine kinase",16,14,13,15,19,5.368754,5.354366,5.066336,2.6576127,2.9867271,3.1615756,1.203341,0.0770189,1.0372704
"201",107283363,"tudor domain containing 5",595,453,431,297,444,1.813843,2.074587,1.870405,0.222703,0.256844,0.5020117,1.865419,0.012753773,2.28464
"202",107283365,"LIM homeobox 4",0,0,0,0,0,0,0,0.0144116,1.878655,0.44666,2.21561,0,0,0
"203",107283366,"RAS protein activator like 2",27,18,31,23,14,2.330757,2.3963828,2.204335,3.78026,2.81525,3.797931,5.6402105,0,4.5113913
"204",107283367,"Ral GEF with PH domain and SH3 binding motif 2",42,31,29,31,23,6.0776178,5.910210136,6.0366814,3.97264473,1.7535593,7.2111574,0.908758,0,0.7243398
"205",107283369,"angiopoietin like 1",33,17,23,23,10,0.4607177,0.494973,0.535542,5.985226,0.7669775,4.96063,1.588126,0,5.60129
"206",107283370,"family with sequence similarity 20 member B",190,157,230,209,174,30.3038252,30.0425666,27.75502,9.0616572,6.00257,17.96,35.0343239,0.0587505,27.0316877
"207",107283372,"sterol O-acyltransferase 1",6235,3517,7307,3905,3563,18.153695,13.7471995,14.994825,9.380074105,1.781501,18.71536006,8.338265,0.0630502,3.7986458
"208",107283376,"quiescin sulfhydryl oxidase 1",213,195,905,1246,2326,21.217125,20.0014742,22.07655,51.8636,54.06524,32.10239,26.66478,0.0627765,28.8339
"209",107283382,"protein tyrosine kinase 7 (inactive)",126,95,147,88,71,6.227163,6.338363,7.212195,12.483052,17.62512832,10.23274584,6.855461,8.935059,7.59052
"210",107283384,"cytoplasmic polyadenylation element binding protein 3",21,7,17,20,7,5.5666262,5.2239477,5.6106962,1.771891,0.5008845,4.19858,1.465482,1.089600001,1.5508493
"211",107283385,"exocyst complex component 6",47,45,56,31,37,19.3872,19.5455,19.3506,2.383428,0.6653962,5.7001074,5.22922,7.70641,5.1656
"212",107283394,"insulin degrading enzyme",1140,724,1198,822,958,8.6351162,8.9104444,8.2069598,8.162009,2.434686,12.5074317,16.39628,28.049697,6.32501
"213",107283395,"coiled-coil domain containing 109B",372,491,601,330,351,2.341053,1.843908,1.947039,0.489251,0.710177,1.851516,57.961199,67.0446,42.35949
"214",107283398,"myoferlin",194,182,329,184,172,12.0570717,12.2911453,10.7106622,12.103806,6.807821,10.568177,5.4042,8.59497,13.133126
"215",107283401,"cytochrome P450 26A1",15,5,21,5,8,0.301485,0.52884,0.1635442,0,0.452969,0.2160515,0.139917,0.0953375,0.0650646
"216",107283403,"free fatty acid receptor 4",0,0,25,65,77,1.55149,1.50019,1.70424,0.153618,0.24249,0.0981501,0,0.219372,0.0276059
"217",107283405,"patched 2",23,13,14,14,19,3.494839,3.097783,3.422061,0.330833,0.649822,0.203632,0.318313,0.377097,1.01303
"218",107283413,"GC-rich promoter binding protein 1 like 1",788,552,944,672,707,38.479941,34.06696,32.583242,31.908719,27.414968,84.203558,40.9931,62.6025,38.2935
"219",107283414,"ribosomal protein S8",4637,5305,7204,3958,3669,342.208095,342.1392516,332.990155,1119.956823,692.88507,1151.00803,1050.58,2185.4,2312.63
"220",107283415,"polo like kinase 3",276,194,160,628,119,5.037138,4.630669,4.9210224,5.048598,3.683386,3.695516,0.57181715,1.353706,2.79365
"221",107283421,"zinc finger SWIM-type containing 5",3,4,4,2,0,5.26787,5.27194,5.25763,2.549,2.45228,2.71399,1.32454,1.95366,0.645989
"222",107283422,"methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria",182,140,275,240,321,19.768,22.322087,20.300986,13.356,13.247,4.892569,11.5401,18.4495,20.255
"223",107283435,"chromosome unknown open reading frame, human C1orf228",453,270,238,119,114,0.182544,0.196133,0.232061,3.153879,1.561568,3.637158,3.02234,2.19665,0.894596
"224",107283436,"transmembrane protein 53",374,379,459,433,457,62.277337,57.876626,61.489817,35.34812017,29.30254005,24.03567202,40.21634,39.58631,27.036538
"225",107283439,"DNA methyltransferase 1 associated protein 1",76,74,99,66,77,12.3196771,11.047516,11.703599,37.01695,56.51881,22.54881,46.8861,33.6168,24.8903
"226",107283441,"solute carrier family 6 member 9",3,4,4,5,6,13.667948,12.83443701,10.962076,4.239249,4.76677,3.272103,2.08351,2.1500204,2.4392871
"227",107283444,"DPH2 homolog",146,109,185,183,205,6.449412,7.004183,6.84123,18.79410032,19.81286011,19.513063,5.391224,14.588091,4.631974
"228",107283446,"lysine demethylase 4A",159,141,188,133,121,24.12459,22.639553,23.385377,13.812128,11.378074,13.33052,11.33967,23.23893,11.77104
"229",107283447,"protein tyrosine phosphatase, receptor type F",2191,1358,1298,1195,941,62.553094,62.180437,66.405526,57.192842,51.843563,37.1066353,25.613127,26.007253,12.081868
"230",107283450,"mediator complex subunit 8",162,96,184,195,175,26.919193,28.250353,23.913581,26.93197,14.439508,32.423165,32.2442,77.5234,35.5261
"231",107283451,"cell division cycle 20",54,45,90,81,51,2.74142,2.44199,2.93105,3.228493,0.514902,3.612122,1.3272176,5.805505,1.545533
"232",107283453,"MPL proto-oncogene, thrombopoietin receptor",22,10,12,9,7,0.0987676,0.0587976,0.0278228,1.684633,0.765107,0.609905,0.968977,1.67256,0.435443
"233",107283457,"cilia and flagella associated protein 57",382,126,167,84,165,0.078389,0.0315877,0.0797129,2.248171,3.998504,2.233035,2.744153026,2.874591,0.93095
"234",107283458,"EBNA1 binding protein 2",1101,780,1253,819,1338,26.4286,26.16814,26.21062,73.362855,45.424239,86.813038,44.8695,29.1141,70.0512
"235",107283460,"family with sequence similarity 183 member A",202,109,169,129,98,0,0,0,2.35849,0.465306,1.1589,0.217781,0.874618,0.322049
"236",107283461,"intracisternal A particle-promoted polypeptide",86,28,42,56,44,3.50578,3.66224,3.46627,9.449595,5.50761,10.58233,3.5972734,11.37929,4.12329
"237",107283464,"Tctex1 domain containing 4",35,35,20,16,5,0.24377,0.202027,0.501401,0.515134,0.594108,0,0.196254,0.125217,0.183568
"238",107283465,"4-hydroxyphenylpyruvate dioxygenase-like",0,1,0,10,1,1.51262,1.77524,1.91703,0.147988,0.455134,0.135739,7.55741,14.1801,3.42058
"239",107283468,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",1,1,0,1,0,3.520477,3.376724,3.525486,18.572621,44.059478,14.362439,6.01439,13.3497,6.41672
"240",107283477,"mevalonate diphosphate decarboxylase",31,31,36,32,21,49.33976,44.821665,50.117471,56.63929,51.93492,33.13488,12.86964,21.01296,13.22124
"241",107283479,"chromatin licensing and DNA replication factor 1",0,2,1,0,3,5.5199204,5.568425,5.3721,1.592448,2.1711,0.632321,0.760359,1.78731,0.176251
"242",107283486,"zinc finger protein 276",40,46,68,70,30,16.775113,16.7182511,15.789007,14.586557,12.614056,13.116697,7.887758,9.3821,8.021997
"243",107283489,"spire type actin nucleation factor 2",0,1,3,1,1,4.486577,4.24974,4.373287,3.416848,6.141769,3.288424,1.54003,4.02469,1.26878
"244",107283494,"chromosome transmission fidelity factor 8",3,6,10,9,4,38.931094,38.584281,41.273831,54.71564,96.19256,69.61224,42.5206,75.48714,48.41154
"245",107283500,"ataxin 1 like",228,200,204,201,143,17.99906,12.98946,15.07483,15.86437,11.3735,15.86696,9.73117,16.9826,5.66206
"246",107283508,"dipeptidase 1 (renal)",73,53,39,20,15,250.69811,255.38198,258.872522,650.28526,1077.52492,451.05667,441.8118,531.3975,28.83698
"247",107283511,"ribosomal protein L13",11507,10393,12449,8133,7205,673.135148,594.796418,694.426151,1343.995,3940.823,1372.246,826.3207,503.422,738.4976
"248",107283514,"adenine phosphoribosyltransferase",3656,3139,5534,2853,2323,130.098638,117.89158,126.619619,110.6917,198.188,148.9177,73.8972,70.3559,58.3581
"249",107283517,"ankyrin repeat domain 11",361,350,412,413,407,23.389241,22.2279211,25.771766,71.79313,62.55453,31.41143,18.87072,17.99279,9.776175
"250",107283518,"acyl-CoA synthetase family member 3",19,15,17,17,9,52.817055,48.726313,52.103562,38.29411,51.44088,47.85005,17.24318,21.89774,5.30491
"251",107283521,"vacuolar protein sorting 4 homolog A (S. cerevisiae)",188,76,120,93,56,24.002163,23.35898,23.73347,59.20209,67.02904,51.653331,48.57237,45.06851,42.63628
"252",107283526,"proteasome 26S subunit, non-ATPase 7",293,179,329,354,242,38.460789,39.16956,37.692259,49.666985,18.958363,69.60554,53.9788,108.395,79.747
"253",107283534,"ring finger protein 166",0,3,1,0,0,52.511952,48.544753,50.963424,10.035678,13.029637,10.9959308,11.06597,15.68797,11.5589
"254",107283535,"cytosolic thiouridylase subunit 2 homolog (S. pombe)",13,8,6,7,9,18.073586,14.469898,13.398829,13.27485,17.61737,9.355769,8.889303,5.2758,9.193668
"255",107283543,"growth arrest specific 8",80,32,85,107,65,8.88162,7.6624886,7.93255,66.469461,36.236034,50.524521,2.13693,5.13907,2.71024
"256",107283547,"NIP7, nucleolar pre-rRNA processing protein",906,683,743,596,352,39.80365,36.42119,37.33578,13.92931,6.761756,19.718633,22.98363,48.95608,27.56513
"257",107283552,"zinc finger homeobox 3",32,13,20,21,12,2.2467591,2.1868288,2.229192,4.2908063,1.2140328,2.1712379,1.6092,3.91281,1.83252
"258",107283554,"tyrosine aminotransferase",0,2,3,12,9,0,0,0,0.177781,0.11363,0.200268,12.5842,37.4909,1.66346
"259",107283556,"non-SMC condensin II complex subunit G2",10,4,46,92,20,1.090591,0.7039414,0.724756,2.342496,0.737066,2.571032,0.0910897,0.954373,0.597369
"260",107283557,"vasoactive intestinal peptide receptor 2",0,8,46,198,10,0.465445,0.3874069,0.818059,0.388494053,1.402356,0.155441,1.2164292,3.57153,4.1375516
"261",107283566,"WD repeat domain 37",16,15,29,39,21,8.3736038,9.9323588,9.1218473,7.64913595,5.478007,8.135679,57.333484,60.82838,20.3149739
"262",107283569,"zinc finger CCHC-type containing 2",219,217,336,283,175,9.962004,9.3341,9.162177,11.37786446,5.086643,5.334163,3.28083,6.12067,3.85685
"263",107283570,"PH domain and leucine rich repeat protein phosphatase 1",37,14,24,33,13,6.987736,6.873562,7.321725,4.045503,3.388023,3.968526,6.362893,5.79916709,2.845487
"264",107283573,"chromosome unknown open reading frame, human C5orf22",191,139,197,176,187,6.36011,6.482488,6.312112,9.447609,3.455765012,29.922015,3.75767,10.24624,3.222487
"265",107283575,"cadherin 20",0,1,2,4,0,0.29124,0.24924,0.337462,0.310571,0.174829,0.481993,1.58725,1.13423,1.40796
"266",107283576,"ring finger protein 152",332,180,151,92,85,4.4266,4.557995,4.37488,42.42442,42.55059,41.19802,202.811,383.386,31.8582
"267",107283577,"phosphatidylinositol glycan anchor biosynthesis class N",1560,1083,979,873,883,15.9419974,16.37022911,15.049404,10.58345,14.62199,20.92611,4.481091501,3.522601805,2.420341006
"268",107283579,"tumor necrosis factor receptor superfamily member 11a",49,57,113,197,156,2.019338,2.569333,2.208887,0.4219455,0.4866327,0.435229,0.772599957,2.66133,0.405978
"269",107283583,"vacuolar protein sorting 4 homolog B (S. cerevisiae)",1053,945,2334,946,945,10.8552239,11.167548,11.323196,13.909964,3.643753,22.093332,13.4654,35.2346,15.8769
"270",107283607,"family with sequence similarity 133 member B",43,49,108,86,87,5.8448054,5.9618877,4.921364,4.059975,4.936484,14.72779,11.0527,31.9772,22.212
"271",107283608,"HEPACAM family member 2",51,22,51,30,26,12.62819,13.729993,12.90455,14.85735,2.809966,35.42134,4.50364,4.42409,0.237864
"272",107283613,"distal-less homeobox 6",0,0,0,0,0,2.17599,2.17705,2.29769,0.109414,0.254898,0.0958273,3.233293,12.29081,4.901371
"273",107283616,"DND microRNA-mediated repression inhibitor 1",3,2,3,2,0,1.138306,0.992421,1.4280477,0,0,0.0727345,1.88344,4.45535,1.79516
"274",107283630,"DnaJ heat shock protein family (Hsp40) member C1",103,75,231,209,211,8.667828,7.204924,12.678851,22.387724,4.98984,29.108505,11.15211,19.96868,6.116624
"275",107283635,"sperm associated antigen 6",25,14,36,23,12,0.1910035,0.1705212,0.2050974,0.3424695,0.872111,0.8542294,0.318734,2.395623,1.067893
"276",107283636,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha",10,23,89,70,40,5.36667,5.771916,4.92326,16.99171,12.491284,15.17868,12.0903633,20.78151,13.822365
"277",107283643,"VPS50 EARP/GARPII complex subunit",386,351,1068,1063,952,3.148453201,3.7374042,3.088462,5.295801676,4.339624,15.3433007,4.46038,4.77846,3.42581
"278",107283646,"CAS1 domain containing 1",174,95,406,295,286,10.9881,10.763605,10.045167,3.9640692,1.284238,11.88119,3.71208,7.53934,4.30446
"279",107283647,"sarcoglycan epsilon",113,52,254,163,100,5.811692,4.7595623,5.6141548,17.6471165,6.857632069,26.34165682,1.527708,3.902146,5.7793495
"280",107283649,"ankyrin repeat and SOCS box containing 4",0,0,0,0,0,0.424319,0.4914213,0.468479,0.544593,0.142474,0.698975,0.0470615,0.352672,0.0178782
"281",107283658,"collagen type XXVIII alpha 1",51,22,84,47,46,0.065023,0.1946253,0.205634,3.432502,3.139631,2.560004,0.1736105,0.413245,0.986058
"282",107283662,"glucocorticoid induced 1",1275.34,1357,3300,1915.85,1449,5.418894,7.005392,8.01897,4.023944,1.723105,3.7390768,1.3007575,4.527517,1.693102
"283",107283663,"islet cell autoantigen 1",168,231,1148,1277,1175,4.8943049,4.3202294,5.0099471,25.01173975,11.8280436,24.80470238,7.364645,17.26872,10.38585
"284",107283664,"IK cytokine, down-regulator of HLA II",2564,2044,2776,1909,2621,20.02401401,19.9951643,19.525355,96.55866,49.450202,86.32079,34.8905,18.6692,54.4815
"285",107283665,"transmembrane and coiled-coil domains 6",630,527,688,534,456,15.095426,15.086591,15.411293,11.0073452,9.935180158,7.307208,7.80847,6.33378,8.39433
"286",107283666,"NADH:ubiquinone oxidoreductase subunit A2",1235,1055,1558,1021,881,366.747,345.434,385.009,238.80065,190.99616,144.05012,225.416,289.963,372.504
"287",107283670,"zinc finger matrin-type 2",628,568,1026,984,980,15.558522,14.859206,15.093453,119.0887,50.8645,132.9282,28.9758,345.839,124.417
"288",107283678,"protein phosphatase 1 regulatory subunit 9A",10,2,1,17,4,2.0455261,2.138858603,2.1174725,3.797844033,1.940694933,4.678952,4.481253,5.334800222,1.3043403
"289",107283679,"distal-less homeobox 5",0,0,5,1,0,0.033141,0,0,0.199256,0.152991,0.067396,0,0.143643,0
"290",107283686,"UTP11, small subunit processome component homolog (S. cerevisiae)",315,228,295,238,218,5.580354,5.62159,5.1066,8.94663,5.121322,26.808,12.4709,8.01903,16.0039
"291",107283692,"zinc finger CCCH-type containing 12A",1,0,1,0,1,4.95143,3.944294,4.642727,4.196386,3.134022,2.102442,2.291864,4.521273,2.443453
"292",107283693,"IQ motif containing C",26,7,17,39,18,50.066449,49.656507,53.551981,1.243313,2.222467,1.9410558,1.507399,3.978875,1.884696
"293",107283704,"four and a half LIM domains 3",71,34,54,56,21,9.808959,9.050015,9.749741,3.021736,11.64979,2.135554,2.698,7.96606,6.77257
"294",107283706,"guanine nucleotide binding protein-like 2 (nucleolar)",1251,934,1111,836,943,9.721644,9.736328,11.195356,17.254428,3.01062,24.465505,8.2165935,10.57998,9.00159
"295",107283709,"coiled-coil domain containing 28B",3,3,0,2,0,16.813011,17.53706,18.793832,18.7719509,8.199728,16.600896,9.36661,29.9161,26.2666
"296",107283717,"peptidylprolyl isomerase E",313,274,358,332,326,11.925546,12.893472,10.822573,42.7627335,47.451713,44.871819,16.41741,27.73486,25.817416
"297",107283725,"yrdC N(6)-threonylcarbamoyltransferase domain containing",125,121,137,105,81,23.86732,26.23767,23.33877,7.19098,6.30011,10.6213,18.0616,20.746531,17.4228
