logFC..venom...liver,logFC..venom...kidney,logFC..venom...heart,logCPM,F,PValue,genes,description
8.107091002,11.38303467,11.38303467,2.95364022,83.92372821,2.92E-06,107297017,sarcoplasmic/endoplasmic reticulum calcium ATPase 1-like
8.061102741,3.035177975,-1.400702541,1.571940714,19.42593642,0.000192726,107293878,EH domain containing 2
8.049880563,8.077275675,6.653448235,6.127663287,12.85681521,0.00050359,107284057,nerve growth factor (beta polypeptide)
8.048209859,1.486281266,3.776002299,0.377208249,5.501461546,0.017762503,107288745,tumor necrosis factor receptor superfamily member 11b
8.04223884,9.619335378,3.982533268,2.967170575,23.05198835,3.23E-05,107299694,fibromodulin
8.040966937,3.392594884,5.826974124,0.042853922,14.55132839,0.000616058,107297039,kelch domain containing 7A
8.029873507,5.311344691,9.858617568,5.93104153,34.16256345,4.34E-06,107290311,uroplakin 1B
8.025942547,-1.442644589,2.28446198,1.628460348,9.757694939,0.002751457,107287089,breast carcinoma-amplified sequence 1 homolog
8.021240969,-0.049298635,4.453353148,0.805332904,13.09629513,0.00092645,107301711,trichohyalin-like
8.01679674,1.321147598,4.49546475,0.349062797,8.285880364,0.004859354,107283078,MEF2 activating motif and SAP domain containing transcriptional regulator
8.013022391,5.388465539,5.070103941,2.928202923,12.828493,0.00050851,107289528,G protein-coupled receptor 37 like 1
8.010265733,1.668087259,1.93886069,2.667170211,24.84350026,2.22E-05,107303250,polypeptide N-acetylgalactosaminyltransferase 18
8.000329412,2.336080394,4.047734407,0.16839481,21.37300481,0.00012712,107291152,protein CYR61-like
7.997403803,2.048789996,3.451353156,0.228943935,8.212196466,0.005008717,107302411,rho guanine nucleotide exchange factor 38-like
7.996820751,6.585008112,-2.92878899,5.043455368,21.09400535,5.00E-05,107287834,16 kDa beta-galactoside-binding lectin-like
7.981719333,11.81052014,4.321613983,5.842986099,24.38243747,2.44E-05,107289484,mesothelin
7.956881756,-0.710943626,1.859334387,3.472893584,28.56715124,1.09E-05,107294611,integrin subunit beta 6
7.940376433,3.525252125,5.693880571,3.466736329,14.68430867,0.000277528,107283721,calcium release activated channel regulator 2A
7.940027733,4.676049506,4.395443207,-0.054950598,20.6889809,0.000145999,107284441,uncharacterized F-box/LRR-repeat protein C02F5.7-like
7.93482043,9.694553251,-0.918313571,5.19180705,36.36790048,3.12E-06,107295685,tripartite motif containing 63 E3 ubiquitin protein ligase
7.933146567,5.480447336,0.608634019,0.416714763,6.864774125,0.009026965,107297759,calcium-activated potassium channel subunit alpha-1-like
7.919911908,0.911666507,-0.896205633,1.308240645,5.245881262,0.020386332,107284028,early B-cell factor 3
7.907635589,8.525217458,5.28489574,3.710849993,30.08117233,8.39E-06,107297234,family with sequence similarity 83 member B
7.904376305,4.043359707,5.134527577,5.059013624,19.9645826,6.54E-05,107282423,zinc finger protein 750
7.897001399,3.354565617,2.056837697,0.146120689,11.07090009,0.00174157,107292757,procollagen C-endopeptidase enhancer 2
7.883484882,10.30647718,-3.983020642,5.899649874,38.8006065,9.76E-06,107288341,leucine rich repeat containing 2
7.882431673,11.15688958,-0.18714593,3.793839158,60.53163343,1.29E-06,107293229,phosphorylase glycogen muscle
7.865699256,2.714743924,2.003897061,0.168537712,10.74923659,0.001940487,107288622,SRY-box 10
7.858475908,0.954896933,5.676090865,0.295983396,12.85063388,0.000995981,107291230,EF-hand calcium-binding domain-containing protein 6-like
7.845243412,-0.916184242,1.978370428,1.166834585,16.69076704,0.000357484,107287328,von Willebrand factor A domain containing 2
7.840954123,-1.890779075,3.083416591,1.737681796,5.780689417,0.01534479,107282199,vacuolar protein 8-like
7.805510442,3.257782479,4.34783341,3.398949974,14.70005342,0.000276176,107295505,FAT atypical cadherin 2
7.797930259,0.094760002,1.536528481,0.713220613,6.030548543,0.013509412,107295568,N-acetylated alpha-linked acidic dipeptidase 2
7.773233788,2.952143793,1.782114634,0.115665583,10.64388688,0.002011507,107298163,semaphorin-3C-like
7.772939202,0.44470311,1.702167994,0.550324577,10.76816727,0.001928047,107282580,inward rectifier potassium channel 2
7.771058038,7.388933592,-1.380971155,6.321091316,20.84035616,5.31E-05,107287060,apolipoprotein B mRNA editing enzyme catalytic polypeptide like 2
7.76869318,1.438338248,9.851218774,10.83884748,13.07448057,0.000467576,107282963,anterior gradient 2 protein disulphide isomerase family member
7.768138855,8.051943319,8.234301067,4.303741568,36.43917023,3.09E-06,107292027,SAM pointed domain containing ETS transcription factor
7.765165131,1.932712005,1.266302607,0.307928198,5.486623699,0.01790331,107300299,autism susceptibility candidate 2
7.759915659,5.261351338,-1.07E-06,7.35384504,29.95466073,8.58E-06,107288149,glypican 1
7.741651102,3.815808629,4.726752343,4.901058399,16.73603788,0.000151651,107294495,ARFGEF family member 3
7.738765368,2.288984561,1.870923455,2.32175755,8.463213577,0.002866292,107299469,neuroblast differentiation-associated protein AHNAK-like
7.735475525,3.149805565,5.855556701,3.299436495,31.32037622,6.81E-06,107287137,iroquois homeobox 2
7.733603226,0.46824548,-0.678526456,1.109724861,3.357368906,0.064644247,107290244,EYA transcriptional coactivator and phosphatase 1
7.72031264,2.199082924,3.447623427,-0.015276219,5.262855581,0.020198254,107289606,neurensin 1
7.702240509,-0.255331626,1.85488194,0.723109133,2.977395541,0.084428504,107288968,secretogranin III
7.695061533,2.459937623,3.098244766,4.604987869,16.51882369,0.000161211,107287620,cochlin
7.685257684,2.569523061,0.451101696,0.361010545,11.65581342,0.001439109,107299325,protocadherin gamma-A6-like
7.668057063,5.973529713,1.153567374,0.040880884,10.33223177,0.002240696,107289319,family with sequence similarity 167 member A
7.65726212,4.178563879,4.085539545,-0.247502526,9.609549284,0.002905189,107289695,delta-like 2 homolog (Drosophila)
7.654979044,7.654979044,7.654979044,-0.361252069,22.18350502,0.001428918,107300424,nebulin-like
7.641210863,2.311209036,-0.920543407,0.928646927,19.47432132,0.000188989,107286678,splA/ryanodine receptor domain and SOCS box containing 4
7.63313728,2.637747247,-0.392577602,0.636611918,16.30250839,0.000389669,107286231,calcium/calmodulin-dependent protein kinase II beta
7.600667273,0.174631958,0.713773875,0.644690593,3.532064408,0.057429502,107302529,cadherin EGF LAG seven-pass G-type receptor 2
7.595468714,5.916506806,0.11651558,0.302943529,18.13013075,0.000255768,107299801,voltage-dependent calcium channel subunit alpha-2/delta-1-like
7.593568116,1.141073883,2.518442744,0.13525693,9.281515928,0.003284005,107296314,FH2 domain containing 1
7.592064784,0.523476049,5.391932015,0.202062907,15.00150728,0.000546584,107287084,ubiquitin conjugating enzyme E2U (putative)
7.584440523,3.112195246,5.538869684,2.64255189,26.00654983,1.76E-05,107284685,cilia and flagella associated protein 43
7.555724624,0.078123272,1.07610799,3.666682805,9.281501705,0.001990079,107294917,synaptotagmin 16
7.539605506,4.632952282,3.555649938,-0.326352001,9.195812358,0.003392593,107299264,uncharacterized LOC107299264
7.532244311,7.883707251,0.976184186,5.405309247,23.12849655,3.18E-05,107291800,uncharacterized LOC107291800
7.526083629,3.595243917,4.337845077,2.569954065,13.48096057,0.000408071,107301610,collagen triple helix repeat containing 1
7.519036976,5.441437278,-0.804686345,6.833689444,25.02355355,2.14E-05,107287215,ankyrin repeat and SOCS box containing 2
7.514039066,5.065460877,3.317688673,5.056756099,40.17605101,1.84E-06,107297628,synaptopodin 2
7.514010392,4.941579916,3.989028573,3.412329448,12.46652836,0.000576619,107288843,paired box 9
7.512139989,0.225612699,4.856955937,3.265883943,14.54567653,0.000289766,107284365,villin-like
7.511741034,6.142930906,10.91274365,7.39805914,42.52927956,1.36E-06,107290877,von Willebrand factor A domain-containing protein 7-like
7.499558155,2.023479803,-0.836336231,0.775481559,13.17138528,0.000906373,107296518,ADAM metallopeptidase with thrombospondin type 1 motif 9
7.492386468,-0.059776938,2.745547353,0.411313819,6.331706898,0.011635322,107292462,prominin 1
7.486462453,-1.163221479,2.427947545,0.956416897,21.85768384,0.000115969,107290464,inactive N-acetylated-alpha-linked acidic dipeptidase-like protein 2
7.481167895,3.804912215,3.27265389,5.218775381,29.44663721,9.37E-06,107290944,heparan sulfate-glucosamine 3-sulfotransferase 1
7.46877873,1.217421352,5.818167234,4.073140016,14.41909863,0.000301495,107292107,small cell adhesion glycoprotein
7.466503363,7.466503363,-5.2939967,4.324590988,17.2185908,0.000854117,107296294,cytochrome c oxidase subunit 6A mitochondrial-like
7.46273595,0.884618504,-2.310629405,1.745221012,5.664599504,0.016298736,107296133,DNA nucleotidylexotransferase-like
7.45658377,2.567961369,-2.360140586,1.700435873,28.47409971,3.82E-05,107284150,ATP/GTP binding protein-like 1
7.451525416,7.451525416,-1.564531966,1.070104442,40.79675151,4.07E-05,107296766,muscular LMNA-interacting protein
7.450128246,3.353138961,-1.098991833,7.278694194,20.85952291,5.28E-05,107292954,cofilin 2
7.447890499,-3.635995321,7.447890499,2.76435332,36.76838374,6.12E-05,107299676,prolactin receptor-like
7.444202113,5.389333597,0.706410889,3.507738937,15.61764287,0.000209206,107284145,heparin binding EGF like growth factor
7.432557825,0.72194873,5.218547307,0.027445908,8.491698544,0.004469658,107298928,KIAA1211 ortholog
7.41159293,2.757598433,1.452012797,-0.112923891,4.971352539,0.023740658,107300910,lysosomal-trafficking regulator-like
7.404514136,6.983409546,0.448020387,3.57273981,27.54465541,1.32E-05,107303241,voltage-dependent calcium channel subunit alpha-2/delta-1-like
7.403706722,1.802157975,1.451722345,-0.009486629,6.838809001,0.009136561,107295783,myosin-10-like
7.386664117,0.643923221,1.398654632,0.212346684,6.361896597,0.011465227,107294820,family with sequence similarity 171 member B
7.372414041,5.695770457,2.219638146,3.976003561,27.5641567,1.31E-05,107282218,transmembrane protein 38A
7.371555143,2.53984166,5.257411072,3.39839314,9.956621807,0.00149652,107283456,transmembrane protein 125
7.365345096,2.259391799,4.080094661,1.757320481,22.07202162,4.00E-05,107290020,Rho guanine nucleotide exchange factor 16
7.365115075,0.369288466,3.381839015,0.103953992,5.64539668,0.016463312,107299732,uncharacterized LOC107299732
7.360219704,4.992070517,0.967918117,-0.147287132,5.814091506,0.015082827,107282195,hyaluronan and proteoglycan link protein 1
7.340703685,6.858647292,2.789255255,3.583396475,6.722627084,0.006768222,107303093,keratin type I cytoskeletal 15-like
7.334340615,1.080796186,-1.510112555,1.082027166,11.17588067,0.001682025,107283811,uncharacterized LOC107283811
7.316203771,5.37131964,1.845540605,3.063884509,18.60712896,9.18E-05,107286335,guanosine monophosphate reductase
7.313862497,-0.906174367,3.414135942,0.622124312,9.441587233,0.003092173,107297182,E3 ubiquitin-protein ligase LNX-like
7.30912782,7.30912782,1.389389725,-0.301103185,8.73839743,0.007138535,107289274,myogenin (myogenic factor 4)
7.300865977,6.358044231,5.781881425,4.834768229,69.35835178,9.45E-08,107287130,kyphoscoliosis peptidase
7.281656057,2.357218158,0.488112515,0.033757878,5.727649858,0.015772077,107283774,leucine rich repeat containing 3B
7.279716824,5.991324807,-1.629066,7.282166345,49.34994889,6.11E-07,107293997,myomesin 1
7.263522045,4.66388153,3.639124565,4.830479374,16.55737203,0.000159464,107286377,matrix metallopeptidase 19
7.261930492,0.25890116,1.068360683,0.25090562,1.252415639,0.343428537,107291014,collagen alpha-1(I) chain
7.255323836,8.095965162,-2.604874749,4.893994908,21.01789489,5.09E-05,107286127,small muscle protein X-linked
7.254748149,3.441528804,1.486281396,-0.275404922,10.17600508,0.0023619,107288706,RecQ mediated genome instability 2
7.246656425,0.520135011,1.573780025,0.095166961,8.896271698,0.003796981,107291595,pecanex-like protein 2
7.244852035,0.391893933,1.033538471,0.21263393,10.08531121,0.002421136,107286078,VPS10 domain-containing receptor SorCS1-like
7.235864586,11.42111222,11.42111222,2.993004143,34.60687209,7.60E-05,107291877,protein phosphatase 1 regulatory subunit 3A
7.225896807,-1.268430711,2.925627232,5.564829189,17.78520733,0.000113854,107285369,cystic fibrosis transmembrane conductance regulator
7.218692793,4.565791573,-2.667047182,4.060053772,42.35447349,1.39E-06,107295468,LIM domain-binding protein 3-like
7.216400482,0.440491416,6.225020424,2.885940203,19.04691628,8.21E-05,107294416,tetratricopeptide repeat domain 22
7.204172456,0.895064375,9.613575271,1.856174281,7.747115422,0.006090136,107300536,C-type lectin LmsL-like
7.202569505,-5.909790676,-0.179719202,4.694444672,18.89766623,0.000215869,107296057,low-density lipoprotein receptor-related protein 2-like
7.194452727,5.515054788,1.788564117,-0.442149572,6.724877949,0.009636766,107287607,olfactory receptor 6F1-like
7.178297554,2.341820105,0.898686088,-0.146383283,6.145168188,0.012756223,107290387,cilia and flagella associated protein 70
7.177456501,4.22796389,-3.954206711,2.773745538,46.70614129,4.23E-06,107297051,synaptopodin 2 like
7.162405007,1.937422695,-3.430318735,2.31450021,8.22765769,0.004976923,107303023,keratin type I cytoskeletal 10-like
7.14932102,5.911628451,8.112818132,3.268363544,15.9982229,0.00018714,107296041,fer-1 like family member 6
7.137833409,6.872517603,1.082070869,2.567342832,33.97753145,4.46E-06,107300351,junctophilin 2
7.124418927,1.051294013,7.124418927,-0.335106253,10.21336455,0.004495817,107298463,probable phospholipid-transporting ATPase VA
7.120241538,4.322239791,8.042942135,4.910078126,12.99909948,0.000479697,107288115,tubulin alpha-1D chain
7.118618071,4.701107843,4.904131811,-0.689597234,13.55745373,0.000810102,107293146,NK3 homeobox 1
7.107443671,7.959752829,5.980100219,2.528474322,27.25945829,1.39E-05,107293912,ryanodine receptor 1
7.101986567,-1.089535425,7.101986567,0.517899478,22.60965963,0.000338197,107300064,grainyhead-like protein 2 homolog
7.096611635,2.042980481,7.832109798,3.95639266,6.354084789,0.00825735,107286124,phosphate regulating endopeptidase homolog X-linked
7.094198331,4.001831536,5.064342631,3.755656486,7.464409208,0.004622291,107296102,transcription factor-like 5 (basic helix-loop-helix)
7.049775698,6.247001731,8.253693349,7.802026273,63.34084939,1.56E-07,107290878,uncharacterized LOC107290878
7.040495165,3.798593111,-1.892931485,5.602960036,22.72408107,3.47E-05,107286203,protein kinase (cAMP-dependent catalytic) inhibitor alpha
7.033046424,2.844893883,-6.263925509,4.842937938,45.36608894,4.83E-06,107294305,coiled-coil domain-containing protein 141-like
7.030987414,10.32200604,6.037075276,1.978893089,12.02923016,0.001278905,107293140,wingless-type MMTV integration site family member 16
7.030717277,5.39382132,0.395620695,-0.251418792,11.02892575,0.001766085,107294432,zinc finger protein 536-like
7.030174842,1.707674051,5.649516181,4.46937091,15.46224621,0.000219081,107299944,coagulation factor III tissue factor
7.027607633,5.810350479,-2.199116874,4.855219266,31.58907186,6.52E-06,107288938,unc-45 myosin chaperone B
7.014642856,5.729564991,2.429288967,6.530923303,15.98474513,0.000187873,107284686,collagen type XVII alpha 1
7.013124902,7.013124902,-4.238719739,2.871268558,30.7419763,0.000115994,107286769,obscurin-like 1
6.984309807,-0.212781905,0.656630265,2.471592176,20.46825137,5.79E-05,107288039,syntaxin binding protein 6
6.982694696,-1.360894434,7.67526131,6.417239809,20.4938288,5.76E-05,107289045,KIAA1324 ortholog
6.980920158,5.369151003,5.984579332,1.939192171,9.628321386,0.001716081,107289979,adenylate cyclase 8 (brain)
6.975517976,1.044811141,0.713434052,-0.09591572,2.688157319,0.104431386,107294250,immunoglobulin superfamily member 9
6.975036489,2.469626899,1.94759241,3.261159559,5.21640314,0.015956366,107282869,follistatin like 3
6.969841474,6.969841474,-1.764546869,0.770827929,15.68116703,0.00116293,107288911,C-factor-like
6.966068271,1.837110574,0.656377907,-0.210279696,9.862688791,0.002620931,107286965,cyclin-dependent kinase inhibitor 1B-like
6.960923252,2.991077494,4.902913371,5.625608045,8.896634587,0.002356064,107290784,envoplakin
6.955183942,-1.759626695,5.101103673,3.08434091,17.83871088,0.000112243,107291040,sterile alpha motif domain-containing protein 12-like
6.940522836,0.470877945,9.365173723,1.778792582,37.9807052,1.07E-05,107282990,transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)
