gene,description,Pm_1,Pm_10,Pm_11,Pm_12,Pm_13,Pm_14,Pm_15,Pm_16,Pm_17,Pm_18,Pm_19,Pm_2,Pm_20,Pm_21,Pm_22,Pm_23,Pm_24,Pm_25,Pm_26,Pm_27,Pm_28,Pm_29,Pm_3,Pm_30,Pm_4,Pm_5,Pm_6,Pm_7,Pm_8,Pm_9,Pm_1_heart,Pm_10_heart,Pm_3_heart,Pm_5_heart,Pm_8_heart,Pm_1_kidney,Pm_10_kidney,Pm_3_kidney,Pm_5_kidney,Pm_8_kidney,Pm_1_liver,Pm_10_liver,Pm_3_liver,Pm_5_liver,Pm_8_liver,Naja_vg_1,Naja_vg_2,Naja_vg_3,Naja_vg_4,Naja_vg_5,Naja_vg_6,Naja_liv_1,Naja_liv_2,Naja_kid_1,Naja_kid_2,Naja_pan_1,Naja_pan_2,Naja_sg_1,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Mus_hrt_1,Mus_hrt_2,Mus_hrt_3,Mus_kidn_1,Mus_kidn_2,Mus_kidn_3,Mus_livr_1,Mus_livr_2,Mus_livr_3,Mus_livr_4,Anole_hrt_1,Anole_hrt_2,Anole_hrt_3,Anole_hrt_4,Anole_kidn_1,Anole_kidn_2,Anole_kidn_3,Anole_kidn_4,Anole_livr_1,Anole_livr_2,Anole_livr_3,Gal_hrt_1,Gal_hrt_2,Gal_hrt_3,Gal_kidn_1,Gal_kidn_2,Gal_kidn_3,Gal_livr_1,Gal_livr_2,Gal_livr_3,Xeno_hrt_2,Xeno_hrt_3,Xeno_kidn_1,Xeno_kidn_2,Xeno_kidn_3,Xeno_livr_1,Xeno_livr_2,Xeno_livr_3,Pan_hrt_1,Pan_hrt_2,Pan_kid_1,Pan_kid_2,Pan_liv,Homo_sg_1,Homo_sg_2,Homo_hrt_1,Homo_hrt_2,Homo_hrt_3,Homo_kidn_1,Homo_kidn_2,Homo_kidn_3,Homo_livr_1,Homo_livr_2,Homo_livr_3,Canis_sg_1,Canis_sg_2,Canis_hrt_1,Canis_hrt_2,Canis_hrt_3,Canis_kidn_1,Canis_kidn_2,Canis_kidn_3,Canis_livr_1,Canis_livr_2,Canis_livr_3,py_sg1,py_sg2,pg_sg1,pg_sg2,mus_slg_1,mus_slg_2,mus_smg_1,mus_smg_2,mus_pg_1,mus_pg_2,gekko_sg1,gekko_sg2
107283636,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha",28,43,48,53,8,63,9,40,36,31,60,63,27,31,28,22,10,44,44,15,33,71,144,44,30,51,39,8,62,24,17,22,49,116,58,10,23,89,70,40,8,16,31,35,49,0.384922,1.09161,0.881946,0.749185,0.65063,1.11011,1.01944,0.387465,1.15401,1.90441,2.14985,0.690072,2.6186,1.13038,1.782643,2.17079,1.70948,2.555774,2.914677,2.23272,5.36667,5.771916,4.92326,0.874328,1.60449,2.20222,1.8359,1.41614,4.65764,4.18154,0.826508,1.90947,6.22034,6.77078,1.64158,5.3741,4.92005,0.594406,11.8288,15.9039,18.9758,5.08544,13.9571,19.4774,5.46254,9.92226,11.0848,2.411416,2.721549,6.216981,5.47791,6.816691,1.12502,1.923394,4.44799,18.86306,9.847685808,24.01528,26.535153,29.69786,5.0959126,3.785012,12.289423,5.32437,4.8030753,16.99171,12.491284,15.17868,5.327600069,2.01944,3.76386,7.97607,6.12891,3.482338,5.182814,17.90302,12.0903633,20.78151,13.822365,9.20089,11.53988,5.09594,3.27996,3.17515,1.98521,1.53662,0.7508311,0.3305845,0.657969,0.710814,0.13008,0.104851,3.62298,2.52175
107283643,VPS50 EARP/GARPII complex subunit,329,534,600,541,242,600,183,490,308,312,486,489,365,235,270,297,283,503,503,306,338,844,1607,553,533,607,338,44,877,224,323,214,695,400,803,386,351,1068,1063,952,124,426,413,450,753,2.0346,1.78096,4.03013,4.9919,5.43991,2.53454,3.56403,4.40247,4.82161,10.5704,2.84902,2.08902,13.1328,2.0780406,3.1736391,2.5950573,2.7009125,2.7380472,2.2057109,1.9399481,3.148453201,3.7374042,3.088462,1.3781582,1.4695785,2.635112,1.64778366,2.93498,6.12181,6.81033,2.56468,2.8984,8.04964,7.88961,4.37974,4.2716,4.37558,2.81934,2.710811,6.587074,8.604953,5.535735,21.94559,17.70611,4.167742,8.66698,10.20988,4.31635,7.116451973,11.41643297,12.21205821,11.58094243,2.586257014,5.121929778,6.205271184,2.368456916,4.35903916,3.971953669,9.480139384,1.618792,8.022994314,5.280412907,2.9295254,5.560496,3.0281567,5.295801676,4.339624,15.3433007,2.5534808,2.2084028,3.277093927,7.47695,4.977814,1.43703,2.65979,3.87831,4.46038,4.77846,3.42581,4.401055,3.43553,2.11285,2.98776,10.5484,3.46121,2.33736,2.8135462,2.7647524,2.0291365,3.0002011,1.2217154,1.3204269,2.01129,1.73038
107283646,CAS1 domain containing 1,173,160,94,161,60,178,44,75,74,161,68,72,53,46,50,70,67,226,92,83,60,195,361,40,226,148,117,14,206,32,149,37,290,106,275,174,95,406,295,286,84,119,185,136,241,0.0973883,0.592877,0.135423,0.162344,0.462384,0.449386,0.135411,0.0428889,0.459345,2.48963,0.460232,0.516958,1.56798,6.44249,6.155387,5.54342,7.23972,9.66214,6.782834,7.586383,10.9881,10.763605,10.045167,8.578514,7.71039,8.549403,8.052042,2.70369,12.1567,14.2022,2.28413,1.20721,7.50466,6.58806,1.66344,3.90047,3.96579,0.912608,3.776978,11.01957,11.40542,4.24384,23.45622,18.32487,3.09412,9.31157,6.94227,5.28536,11.213485,10.86912,11.16557,12.9357613,2.2332541,4.466982,5.518477,4.92911,5.60258,3.84681,7.72938917,1.712708,13.507021,9.825756,3.812616,2.756769,7.693092,3.9640692,1.284238,11.88119,2.270743,3.0286852,3.516086,16.1889,8.8097,2.04025,5.7496,14.7107,3.71208,7.53934,4.30446,2.1549,1.84389,1.21892,2.82967,3.46145,0.232943,0.137068,8.348368,8.233406,2.632079,3.59902,1.15586,1.16749,1.76823,0.577411
107283649,ankyrin repeat and SOCS box containing 4,78,782,294,240,107,1085,16,105,134,148,308,181,96,103,83,50,15,36,303,77,56,348,318,282,289,1498,41,16,1027,8,11,6,6,1,9,0,0,0,0,0,0,3,0,12,2,0.414516,1.95922,1.38486,0.227798,0.0177944,0,0.411681,0.0521568,0,0.0845704,0,0.0341668,0.0335706,0.105443,0.1423604,0,0.0323932,3.621266,1.977814,1.7684449,0.424319,0.4914213,0.468479,0.0299423,0.243292,0.196429,0.267154,0.833799,0.181799,0.292724,0.120977,0,0.0293704,0.0619406,0,0,0.0450097,0,0,0.0330563,0.386198,0.0366622,0,0,0,0,0,1.64988,2.20877,3.79735,3.10165,3.30367,1.99458,1.63352,2.155,0.989833,2.42548,0.597462,0.698297,0.0953481,0.3874045,0.2500144,1.322161,1.01358,0.758536,0.544593,0.142474,0.698975,0.121256,0.139145,1.521402,0,0,0.711952,7.39766,13.7374,0.0470615,0.352672,0.0178782,0.0486281,0,0,24.3942,8.9318,8.57102,1.81969,0.1688818,0.0101024,0.19275,0.0142441,0.0138143,0.0403945,2.04199,0.851998
107283662,glucocorticoid induced 1,161.35,498.95,411.71,480.59,175.95,579.03,74.28,273.15,348.44,149.4,249.71,362.39,225.27,108.99,141.37,152.57,142.16,168.81,449.25,121.22,255.85,567.64,689.97,330.9,237.31,635.21,182.01,133.06,522.66,176.94,208,310.42,393.21,427.88,454.01,1275.34,1357,3300,1915.85,1449,64,62,81,88,194.07,1.29461,0.375521,0.896739,1.9102,2.70718,2.57188,2.38363,1.84317,3.46534,10.6375,6.88105,6.58962,10.0538,0.299026,0.684831,0.134672,0.469896,2.001452,3.399796,2.556955,5.418894,7.005392,8.01897,4.561512,3.728906,5.062828,3.7919083,81.6647,35.9889,94.5214,16.5293,11.2481,13.6102,16.5709,7.9635,15.7149,9.13858,7.13525,5.11298,13.01837,13.75008,8.02387,30.07191,25.73578,10.9511,31.16851,25.86809,10.5151,8.56649,15.0628,15.6991,13.6471,7.62283,7.12658,9.02221,1.075133,0.900109,2.61985,4.3428,1.20599,6.0439007,2.8496291,2.62083788,4.040996,2.153836,4.023944,1.723105,3.7390768,2.54129,0.3376291,2.030268,12.040322,7.309367,0.1176699,0.796631,0.8946307,1.3007575,4.527517,1.693102,1.026091,0.7991723,1.112808,4.72118,14.9164,0.221064,8.61E-06,0.4828944,0.162904206,0.5875822,0.351436,0.3964079,0.021435423,2.0975,1.57557
107283663,islet cell autoantigen 1,601,346,519,880,232,411,157,252,416,333,187,466,187,227,311,224,333,541,410,242,394,286,604,343,355,532,339,191,436,464,144,100,208,132,246,168,231,1148,1277,1175,126,110,141,189,177,14.2038,0.704912,23.0053,22.0836,35.9594,13.1668,7.81741,6.48977,8.07516,16.7353,11.04,8.80992,54.8561,11.971341,19.300357,20.92864466,17.211399,3.667941129,3.391167536,3.499579106,4.8943049,4.3202294,5.0099471,0.6869445,1.104299,0.471839157,0.498515,7.70316,8.58299,10.3394,6.38378,8.14345,23.8843,21.3472,13.1351,3.61935,6.18292,2.83011,5.005077,12.72508,35.45525,6.94522,23.60063,22.08812,0.548585,1.340758,1.11703,12.009087,15.502852,15.589755,19.284377,22.805865,5.904485027,9.596739,5.779484,26.990923,14.425986,23.97829,12.657797,2.43666,17.34982511,19.875528,16.400557,18.354903,16.59749937,25.01173975,11.8280436,24.80470238,4.8142013,0.2274467,7.0945884,36.75267,33.98042,2.12843,4.292135,3.61608,7.364645,17.26872,10.38585,1.29239,1.53597,3.53323,0,4.51368,3.30318,2.6607,25.882115,34.069922,15.5943145,37.731633,12.460364,11.561369,11.2169,8.17019
107283665,transmembrane and coiled-coil domains 6,520,527,664,566,412,367,136,334,533,196,478,458,375,240,183,299,360,232,690,152,297,622,550,497,577,680,403,307,628,363,890,758,900,209,1083,630,527,688,534,456,487,243,283,147,220,0.667135,0.479663,2.27951,0.821917,1.81559,0.871621,8.92189,2.76565,10.2509,6.91536,2.43443,1.17679,3.04296,1.141315,1.0915253,1.409493,0.9799447,4.396101,5.7065245,5.813257,15.095426,15.086591,15.411293,10.272544,14.37533,13.879269,14.354615,7.74585,6.12069,10.3843,5.13133,15.5635,26.6593,11.2315,12.8669,6.97627,15.7502,8.36475,13.773,7.28886,9.30219,21.2816,13.5914,13.5137,7.51271,4.6077,3.55561,10.047031,10.075955,9.367103,12.493239,9.902118,8.214941,9.480349,10.454862,3.393030001,2.42298,6.2251166,15.07876,18.1279602,5.122361,5.5717278,7.794725,3.925678006,6.404898,11.0073452,9.935180158,7.307208,9.3325,2.580577,15.843325,5.76067,5.09364,1.87637,3.83614,3.18601,7.80847,6.33378,8.39433,10.0223,10.3923,15.1784,2.68984,28.0634,3.56779,3.99967,1.433648,0.742857,0.791575,1.276805,0.3441378,0.4669605,2.12285,1.37462
107283666,NADH:ubiquinone oxidoreductase subunit A2,992,928,1118,1345,682,866,311,754,993,424,889,889,754,596,417,634,508,396,1349,346,697,1143,871,1127,1017,1399,801,2511,1078,801,2283,2681,1945,328,2886,1235,1055,1558,1021,881,1131,910,667,517,998,14.252,89.6607,22.6293,16.0681,79.9434,125.265,46.9084,48.2712,30.1546,34.8085,13.871,11.282,33.4115,35.8867,34.923,32.1514,33.1076,148.172,293.534,288.023,366.747,345.434,385.009,234.903,317.448,313.779,295.255,321.561,8.00978,11.9377,74.4272,107.576,6.5877,3.96946,22.1351,0,0,13.0099,273.884,60.9202,48.3527,260.215,39.7695,50.7532,170.538,19.1148,23.3844,156.958,447.722,121.863,143.36,123.748,62.5438,39.7774,38.3112,70.5302,124.157,179.359,241.444,76.8832,23.551684,27.55146,107.13178,123.746006,130.348736,238.80065,190.99616,144.05012,117.9472,58.68638,99.206564,315.677,242.832,273.226,296.32,433.391,225.416,289.963,372.504,312.408,179.805,124.591,3.96748,3.38819,56.0164,35.9484,180.077,183.398,131.04,220.538,113.588,115.85,0,1.1318
107283670,zinc finger matrin-type 2,583,378,563,519,326,270,196,272,542,231,433,501,318,297,251,291,321,221,580,202,358,437,574,646,440,469,358,693,397,431,428,596,285,156,570,628,568,1026,984,980,368,417,263,285,461,1.9993,7.06435,3.84871,3.15338,4.42881,2.27633,3.84984,3.69244,4.34186,5.98199,3.19875,2.05945,4.25166,6.97301,6.2316,4.95344,6.76611,9.3603,7.369072,7.025779,15.558522,14.859206,15.093453,6.748107,5.502017,4.316403,4.449789,12.3449,20.2213,20.0468,18.4358,8.19315,16.0345,13.9717,19.5073,8.72709,10.7244,13.0975,26.8407,33.566,45.8679,33.8925,52.9699,40.2039,28.3042,29.4579,30.5225,17.5667,25.9377,38.9362,37.5334,30.6621,12.1294,17.3748,21.9744,40.5397,38.7934,84.9482,74.3371,69.4645,17.425352,23.325406,55.55844,30.46528,26.07338,119.0887,50.8645,132.9282,40.99553,34.81777,43.72166,156.906,242.089,38.9712,18.4075,285.016,28.9758,345.839,124.417,117.851,99.1874,29.4139,20.3549,28.0373,22.1759,20.9047,10.346873,9.829266,22.315342,9.01749,5.74254,3.09245,38.0576,27.2085
107283679,distal-less homeobox 5,16,13,24,14,16,37,11,5,126,11,7.46,209,50,9,7,7.66,10,8,31,6,4,65,772,20,10,17,9.89,11,17,12,0,2,2,0,4,0,0,5,1,0,1,0,0,2,0,1.4465,0.738058,2.37933,2.59229,1.52919,3.56136,0,0,0.117429,0.199116,0.0866934,0,12.4487,0,0,0.0953712,0,0,0.0752503,0.0527695,0.033141,0,0,0,0,0,0,1.30759,0.693526,0.812047,0.401576,2.24794,1.21866,0.685359,0.415413,0.729048,0.685993,0.561564,0,0.0281042,0.0729651,0,0,0,0,0,0,0.0446622,0.0407914,3.27047,15.0578,0.430255,0,0.166847,0.092847,0,0,0,0.0530028,0,0.761476,0.2307231,0.375164,0,0.425791,0.199256,0.152991,0.067396,0,0,0,0.646467,0.335365,0,0.0752541,0.0584938,0,0.143643,0,0,0,0,2.29803,0,8.9613,2.59318,0.184797,0,0.0662206,0.0393059,0.0380275,0.0320042,5.11314,5.47033
107283686,"UTP11, small subunit processome component homolog (S. cerevisiae)",78,68,96,81,46,48,25,36,74,29,79,88,45,28,52,38,66,33,106,28,52,56,101,75,85,77,31,192,67,80,60,99,44,60,92,315,228,295,238,218,151,236,141,163,248,61.5319,50.8206,91.3057,68.8207,198.598,247.156,113.601,200.772,89.2622,132.841,61.4338,44.8798,101.05,3.305479,3.785196,2.71041,3.094296,2.265107,2.3712,2.34699,5.580354,5.62159,5.1066,3.60863,4.93712,4.56625,5.05715,20.8217,18.6594,20.7413,22.9424,15.8045,22.4524,20.377,28.1374,17.7251,20.8394,20.2923,18.6565,31.8835,38.8684,19.7205,47.4998,48.1102,12.9545,24.1445,27.5526,31.91998,29.05095,49.81517,29.35234,34.46027,7.984588,13.45971,21.26572,12.49314,10.750399,14.56267,8.033050792,17.62388,11.30038,12.75948,4.914038,4.61814,6.02139,8.94663,5.121322,26.808,13.7127,6.015794,8.432364,13.0723,8.80236,4.29421,9.76312,5.16003,12.4709,8.01903,16.0039,17.0879,12.4263,10.6293,39.0052,71.4026,27.0618,16.0711,11.180365,14.036398,3.586426,8.374308,5.206267,5.5111477,16.9389,11.004
107283704,four and a half LIM domains 3,57,311,288,100,144,346,48,112,90,213,341,288,233,98,47,78,96,43,316,106,70,364,762,565,516,236,75,172,403,67,178,210,170,97,153,71,34,54,56,21,26,53,35,49,66,17.0586,54.9391,16.1151,12.8363,29.639,5.38682,30.8675,38.7949,27.7604,35.0118,14.0244,7.07245,29.8808,0.142594,0.374507,0.620121,0.621682,3.96997,12.120014,12.01638,9.808959,9.050015,9.749741,1.023228,1.257788,1.76277,1.776194,52.8632,34.003,28.4966,28.0449,51.8579,17.215,19.2949,18.198,6.21657,6.16562,5.8827,36.03755,25.93228,29.94148,9.21841,6.970123,12.3514,4.381482,4.511795,4.845921,11.5424,14.2501,8.0827,15.6563,9.6289,2.32788,6.83129,7.57231,5.00888,3.38715,6.84126,5.875965,3.9292,2.285027,5.451388,6.48961,7.706342,13.14283,3.021736,11.64979,2.135554,3.152845,0.824711,1.8931,6.21029,7.40229,6.89982,14.0206,8.51291,2.698,7.96606,6.77257,3.76532,6.47329,2.69768,75.1252,12.4335,33.4067,31.0763,21.8275,2.12067,71.9127,2.41644,3.93107,1.70603,39.7418,34.7772
107283706,guanine nucleotide binding protein-like 2 (nucleolar),975,566,646,593,429,514,175,262,518,352,598,587,311,388,359,331,378,323,940,294,282,475,720,768,1109,572,503,1457,785,755,590,769,485,372,553,1251,934,1111,836,943,1114,1175,783,694,991,11.0275,15.71,18.6988,13.3816,30.0721,11.1746,29.6613,65.3128,42.9154,46.2346,15.4026,7.98137,20.1217,5.73429,4.948,4.857934,3.585908,7.57501,6.986009,7.849644,9.721644,9.736328,11.195356,7.436307,13.86236,13.426682,13.389048,29.2449,16.8905,23.2566,34.7968,14.6816,14.8858,10.9165,26.1943,5.79262,10.0135,17.1089,5.90953,11.975,19.2818,6.42626,21.6634,16.4411,5.17291,9.2732,10.764,61.82038,56.09264,72.87615,75.01129,139.908,81.52226,68.9261,46.93783,18.7347,10.7551,21.0012,14.9676,36.4841,10.1678877,8.0018201,13.095693,7.309136,6.294817,17.254428,3.01062,24.465505,11.223982,10.585031,12.0938632,10.8250334,8.022889,5.5751853,8.606289,25.4540678,8.2165935,10.57998,9.00159,10.168872,8.0893164,5.785636,68.8897,138.246,1.01723,1.5226,9.171193,14.185372,3.23697,6.461221,3.54499,3.344542,12.2328,5.74334
107283727,splicing factor 3a subunit 3,312,268,361,218,334,287,119,196,180,179,415,266,224,206,148,249,158,155,355,186,152,470,559,427,618,192,218,406,305,235,117,172,210,182,168,381,215,371,281,236,189,251,157,137,317,25.7718,15.6004,41.8651,30.6529,72.5983,31.7328,52.6449,67.5371,78.6724,93.9815,39.3533,23.5737,56.0892,3.94474,5.25184,3.81017,4.212,4.948066,4.835769,4.1533247,10.85441,9.875505,10.970672,4.99998,5.980807,6.034274,7.144241,173.555,139.066,122.376,135.333,175.307,183.538,165.717,195.139,99.8308,126.249,120.422,15.9942,26.1204,28.2048,19.5949,45.4491,38.6865,14.2621,21.1847,23.9764,26.9453,25.1873,38.58779,45.38093,65.849,36.1375,32.3486,31.30355,31.01809,27.127627,53.7817,47.0266,43.29727203,15.36128,14.17286,12.1167,8.190203,12.80391,26.85401,23.05059,33.45832,18.41731,5.772148,10.46238,59.4352,73.1411,8.22376,8.64176,53.1517,19.9648,76.8002,25.6636,45.9087,53.9537,14.3647,64.7507,123.378,31.844,27.9211,9.4391284,12.747357,3.712534,8.668736,4.776772,3.946137,20.2123,12.8135
107283763,N-glycanase 1,339,456,516,637,197,590,139,395,358,305,321,550,250,145,137,216,206,328,435,152,312,674,928,370,371,952,316,47,836,195,362,429,702,389,1073,454,436,1784,1110,1298,414,443,694,798,773,4.23051,7.24477,4.52717,4.78196,8.33964,4.45607,9.04582,5.20341,8.52126,17.1137,3.99187,1.93158,12.8043,4.0892965,5.227943,5.4448942,6.2867258,9.753596,13.4272547,12.3903168,32.041929,32.322834,33.371932,41.1602918,32.0822459,23.7907065,27.4574835,1.78612,3.54085,5.70721,1.4645,1.53181,5.24117,3.81579,1.41741,2.00022,4.15011,0.755859,6.08271,18.7532,19.4103,12.608,56.815,42.6941,8.11928,28.7858,28.7777,5.38564,7.53087,6.789001,7.711785,8.044291,2.83528,4.368279,4.823986,12.93601,11.56964,16.9106022,13.94260124,13.6135867,12.29107897,9.5581708,5.775005,5.944757,9.268445011,11.44066624,7.153441,23.211467,7.993982,38.647082,13.767563,20.3676,13.66341,1.655683,6.04908,11.11618,12.5849,19.38982,10.3954,21.07103848,18.06716,6.489101447,6.78907,8.35479,13.3592,10.7208,11.21231993,17.54114883,2.9384672,6.542395328,3.4473806,4.8863208,2.30251,1.39544
107283766,5-azacytidine induced 2,73,230,252,201,79,179,61,208,153,89,149,379,79,37,94,74,41,141,223,130,95,265,350,164,271,375,182,40,219,104,72,96,179,233,198,148,222,709,816,492,69,94,143,220,175,4.40014,15.2052,6.87568,4.93696,16.5645,64.6582,7.93082,6.99754,7.48072,15.0992,5.24408,8.11002,14.1354,8.221492,13.582247,13.555056,13.714003,17.194717,14.06111,13.331076,21.729319,20.814643,19.69355,14.578064,14.336148,13.9962456,16.9626561,5.00057,7.0668,6.88857,2.33246,4.10729,9.50863,6.21057,4.0381,6.30429,6.02501,1.85036,21.8048,44.9964,48.6241,27.1548,79.5102,75.226,19.4239,37.8337,36.4815,6.15458,6.439660306,12.743,11.32673,11.54501,3.094047,7.84078,9.5143,8.40157,4.5905,10.148424,14.263691,5.902837,28.183114,32.1541199,8.972659,4.524307,5.936976,18.947392,3.890159,36.563902,8.8265611,22.081268,10.1301071,31.7937,28.4086,3.19066,7.25149,25.8951,14.1945,35.6145,19.4875,18.3036,12.3113,7.70097,1.17948,2.98379,1.65048,0.721587,7.497787,7.3204362,7.208776,7.9359584,2.9611275,2.6103517,11.7606,7.08645
107283770,ring finger protein 139,180,70,94,153,82,47,48,58,117,58,66,78,57,76,99,90,86,68,87,47,36,72,124,71,103,117,74,277,96,206,27,42,42,29,29,51,30,33,77,42,51,64,57,65,81,6.14937,25.2867,14.8948,11.5744,41.5439,4.08983,13.6651,24.7601,10.0627,8.37034,5.54237,2.43295,15.0153,2.570157,1.738788,2.627908,2.1774223,12.787624,9.358573,9.431483,11.657547,12.192879,11.761852,11.722525,11.631023,10.8547,11.741582,21.1399,29.6105,28.5337,13.3327,22.2424,39.8471,60.5623,31.5475,48.9364,28.3837,21.5771,16.826,28.292,52.575,17.7448,56.4227,60.0927,22.7533,35.1856,49.3509,15.8294,16.3636,70.7726,70.1087,78.7128,17.6443,19.8218,23.2123,3.20474,2.89219,5.80968,6.82799,3.94826,16.1212,9.989979,5.698779,5.76244,5.46354,6.6187,4.63711,15.0638,8.88682,8.12682,11.9558,25.72052,23.93574,4.78892,9.264114,37.82598,9.470155,34.37054,8.736983,40.42563,24.37397,9.868944,11.1049,23.7986,3.07042,4.49397,2.0621385,2.177773,1.719073,2.2239178,1.2581083,1.0395091,4.72998,3.28784
107283772,NFKB inhibitor interacting Ras-like 1,4,2,0,1,0,0,1,5,0,0,2,1,1,1,0,0,3,3,0,1,1,3,7,0,3,1,1,1,2,0,0,0,0,2,2,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0.823924,0,0,0.536665,0.171064,0.652637,0.189436,0.175779,0.518134,3.61352,2.925676,2.551935,3.359383,10.546393,8.84667,9.241366,12.639447,13.210055,11.406465,6.229855,6.611114,8.169605,9.274602,0.37909,0,1.2638,0.637601,1.44861,1.43589,3.15036,1.46084,0.635182,1.83738,0,4.827617,12.10123,8.83039,16.71119,36.72315,22.07101,3.20364,4.914733,6.269947,0.178899,0,0.0694267,0,0.0334899,0.257296,0,0,4.74831,8.3403,5.55408,8.40425,3.40643,5.750036,4.419592,4.458294,6.942322,5.015264,7.535765,2.256521,14.20252,8.809536,6.181644,6.014922,7.59503,6.56362,3.37812,4.11991,25.0976,9.07573,14.7466,12.7016,8.00179,6.70911,3.46801,0.452855,0,0.892903,1.00583,5.130662,5.797816,3.45887903,5.801637,1.7191308,2.1178501,1.81395,1.9754
107283773,"3-oxoacyl-ACP synthase, mitochondrial",6,18,24,16,9,28,7,34,9,25,39,10,31,12,7,17,10,12,18,6,13,82,107,33,17,21,8,5,25,0,7,3,20,8,31,8,3,14,20,5,1,5,13,6,16,1.49621,2.14667,2.91664,2.00822,3.04218,6.68282,7.12896,3.67021,9.51618,15.8563,2.48673,1.88792,8.02237,1.311141,1.600186,1.219489,1.2545601,8.3655,7.192833,7.305303,12.760975,13.934957,12.7108916,13.597339,11.156035,11.662662,11.92335,1.22159,1.99192,2.13619,1.30612,2.18487,5.89568,6.50721,4.61196,1.91299,2.97861,1.34872,3.21045,4.96859,8.07733,10.6734,17.3649,11.9676,2.27362,3.29342,3.20473,4.59776,8.12507,11.336,8.23135,8.84663,2.05851,3.50981,5.37114,7.39516,6.15831,16.70156,10.80828,23.27198,6.905733,4.74602,4.12309,10.085191,8.362355,11.343568,7.641881,18.862287,11.358575,19.175614,13.999699,8.4933,12.4669,1.90511,7.102931,32.6095,6.60517,24.5809,3.95562,13.0552,15.47995,3.4653191,3.19178,1.9671,2.38409,1.32496,1.142567,1.452563,0.514443,1.643045,0.4005945,0.523613,0.484158,0.478128
107283774,leucine rich repeat containing 3B,1,19,5,16,8,17,1,1,13,6,5,16,3,5,1,4,1,2,10,1,3,23,39,12,8,45,3,0,18,2,6,38,7,17,32,1,3,8,5,0,0,0,0,0,4,0.0725756,0.384194,0.18349,0.0930628,0.0436174,0.239208,0.504555,0.447462,0.244509,0.518246,2.07589,0.921242,1.31661,0,0.0841746,0.0877902,0.2405512,28.26612,22.030118,23.054999,2.4818405,1.8674731,1.8776122,0,0,0.165257,0.033044,11.2871,14.6063,7.15994,5.78663,4.84123,4.60967,4.86078,3.36713,1.06891,0,0.216751,1.683356,0.4866462,1.030392,0.3795762,0.7374746,0.5843086,7.12654,11.79107,14.41775,0.271913,0.289632,0.351839,0.821451,2.09321,0,0.131629,0,0,0.497524,0.195867,0.633767,0,0.1774002,0.06733949,0,0.126274,0,0,0,0.0405628,0.316169,0,0.08593808,0.865056,0.576758,0.649821,3.1575,3.72371,0.433444,0.565635,1.89954,0.412449,0.316377,0.0942472,0.23289,0.544995,0,0.232665,0,0.0771398,0,0.07213279,0.0697972,0.104836,1.67756,2.11525
107283775,transmembrane protein 65,71,69,45,85,51,30,44,31,64,33,53,50,33,40,44,34,73,40,52,14,28,43,70,60,80,46,64,72,46,53,389,249,231,57,218,42,18,28,31,33,28,35,32,20,33,4.12755,13.8,8.7878,7.42835,17.4079,1.43203,5.70548,8.80165,6.343,12.6169,5.76346,1.16986,12.3155,2.49749,3.3138,3.86467,3.35903,48.039604,37.171479,35.821087,12.871359,12.2753052,12.689202,1.2490065,1.7167196,1.9396692,1.675676,38.7007,50.462,42.8018,12.6817,5.86403,9.75344,5.57607,1.80256,4.38709,3.96186,1.16035,28.91473,53.27479,70.76675,4.519511,21.76826,17.89933,1.919322,4.125129,3.695113,103.678,68.9855,20.9267,22.3933,22.8129,13.4533,13.6431,36.4847,15.50619,19.85734,4.82608,7.65775,1.244151,7.58644,4.47776,6.28732,5.19312,5.13304,2.52111,0.64256,5.31287,0.747253,0.45427,0.762747,10.6149,7.331218,4.390406,28.70302,71.78489,9.401653,20.07697,17.43284,3.59694,2.38117,1.540112,37.3789,98.1538,16.3117,22.8921,1.8029748,1.2138227,1.8338968,2.5587907,0.5586921,0.705277,41.4399,39.1694
107283781,Bardet-Biedl syndrome 9,22,39,50,78,14,86,2,55,45,23,45,28,41,28,15,36,12,29,64,38,45,143,120,56,19,84,36,18,76,21,12,10,41,52,52,37,23,92,61,59,16,10,14,19,44,0.364893,0,1.38381,1.40369,1.31579,4.61026,1.12746,0.535651,2.11718,9.2065,1.36136,0.561428,8.41237,1.058105723,1.541939,1.124765,0.9773791,3.5056447,3.768234,3.2830812,9.0149584,9.54549,8.8116098,2.45045434,1.7230327,3.275685618,2.8840458,0.040654,0.595111,0.146713,0.100046,0.128044,1.41684,1.02447,0.372574,0.328542,0.806478,0.0399725,0.633439,0.738549,5.797863,1.06346,3.498092,2.839093,0.275087,0.220283,0.398866,1.991925,3.538980003,7.29568,8.05764,7.1463754,2.23948029,3.495589,4.872495282,3.267439423,2.936899438,3.410020022,6.091023001,0.740913421,3.74301394,2.446646262,4.721119731,3.659558015,3.634953928,4.722287065,5.41707,12.46691988,2.4861613,1.5729426,1.349050316,3.131544849,1.686369074,0.427560011,0.540432,1.404202672,2.504635003,3.74833814,2.419767,1.751811077,1.746916962,1.573388,0.406376,1.90195,1.24121,0.415242,1.330477,1.652893117,0.637275,1.5435621,0.816522,0.794446,0.589578,0.662299
