Pm_gene_id,Nn_target_id,Naja_sg_1,Em_sg_1,Em_sg_2,Pg_sg_1,Pg_sg2,Py_sg_1,Py_sg_2
107284291,Nana02957,7.03699,10.7171,10.5152,11.3074,5.74234,4.44883,10.9421
107284293,Nana02964,8.00655,55.1239,34.5306,10.6751,15.0722,3.37224,9.73286
107284301,Nana02975,65.1807,135.818,97.8241,48.1462,46.7888,62.6243,205.559
107284308,Nana02923,0.0210733,0,0,0.0630357,0.0283881,0.183411,0.987176
107284311,Nana02937,0.433831,0,0,0,0,0,1.02895
107284314,Nana02950,4.03458,0.924381,1.77479,1.84535,0.623291,0.512726,0
107284316,Nana16337,0,0.415567,0.3779,0,0.0528389,0,0
107284317,Nana16339,0.0793828,0,0,0,0,0,0
107284319,Nana16359,0,1.02342,0.264894,0,0.0559056,0,0
107284330,Nana16371,15.9887,52.9221,37.3663,20.7943,26.6542,48.2421,136.466
107284333,Nana16346,0.0374684,0,0,0.444901,0.320578,0,0
107284335,Nana16358,0,1.20427,1.08224,0.951726,0.617197,0.0826392,1.16032
107284349,Nana21143,2.30572,3.63128,2.48771,24.4307,8.13472,33.6827,4.01764
107284353,Nana39032,0,0,0.0341692,0.0645078,0.0581021,0,0
107284354,Nana39894,9.89213,21.7187,9.88937,16.667,5.16335,23.5193,33.5991
107284355,Nana21153,4.13572,1.10493,0.725371,0.727141,0.251898,0,0.182193
107284365,Nana21166,121.1095,4.12749,3.06156,12.5163,16.7587,28.5957,85.6485
107284368,Nana21142,0.0891464,15.769,14.3951,22.9435,10.4884,21.4791,3.59029
107284385,Nana22052,0,4.38404,1.7598,6.71817,2.46524,6.58625,20.7249
107284386,Nana03664,0,0,0,0.112237,0.144604,0.676901,1.54633
107284389,Nana03662,7.3332,0.744806,0.781492,5.09454,13.8501,0.271873,2.33281
107284401,Nana03678,0,0.264039,0,0.402777,0.5335,3.03221,7.68711
107284409,Nana26909,3.96717,0.305561,0.291144,1.62316,1.82747,33.7159,110.152
107284416,Nana26907,4.7435,3.5704,2.02516,0.180272,0.179171,2.46315,4.57989
107284417,Nana26901,1.11837,0,0,0,0,0,0
107284428,Nana25766,0.125813,0.0668685,0.0536547,1.47118,0.713509,1.22897,4.5536
107284432,Nana25769,0,0,0,0,0,0,0
107284433,Nana25764,1.1425,0.335952,0.646957,0,0.195465,0,0
107284436,Nana12904,172.973,27.8842,12.9844,18.7468,45.6045,95.6331,372.458
107284439,Nana26557,10.2887,4.24567,2.81044,8.47396,6.26861,41.8384,38.5835
107284450,Nana00839,4.45712,0.998972,0.553451,0.797027,1.04899,0.506272,0
107284466,Nana38226,3.51366,19.863,15.9379,0,1.51246,3.37456,11.0557
107284468,Nana15506,0.337957,0.391016,0.258375,3.68964,3.69251,4.17461,8.05296
107284473,Nana15505,1.73901,0.654088,1.13039,7.30859,1.78518,0.0783539,0.733436
107284484,Nana14468,2.19117,7.36389,5.01152,1.38306,2.02135,0.69277,2.63441
107284502,Nana28891,75.56906,870.431,576.819,83.898,71.8443,125.26,234.189
107284506,Nana28873,1.76887,1.49147,0.558474,0.688081,0.991606,1.16163,2.92603
107284508,Nana28895,11.4916,50.3403,42.1812,2.38054,2.54568,14.7724,34.5696
107284509,Nana28890,38.5835,56.3063,45.5998,78.6122,42.5485,70.4224,101.005
107284511,Nana28870,0.218968,0,0.220004,1.1409,0,0,0
107284525,Nana14267,0,0,0,0.143548,0,19.9259,2.20544
107284528,Nana14259,2.16125,6.94043,6.00741,1.83479,1.7498,3.05316,0.800712
107284530,Nana14262,14.3686,3.22,1.02373,2.30703,2.29667,2.31047,12.4039
107284535,Nana05407,1.25041,2.88684,8.3512,0.184051,0.0552583,0,0
107284539,Nana05402,2.73891,0.138006,0.129188,0.475007,0.89846,0.213632,1.44979
107284540,Nana05401,1.8655,1.636,0.729488,0.446742,0.287414,0.649958,1.52099
107284541,Nana05416,28.1092,20.1696,12.6603,16.9686,18.6838,21.0033,68.7637
107284542,Nana05414,3.85417,1.2862,1.12586,0.130968,0.117963,0.962337,1.62144
107284552,Nana27072,14.739,17.4987,10.0447,21.3078,22.4929,39.1709,84.0638
107284554,Nana27078,1.378,0.0374428,0,0,0.161524,0,0
107284560,Nana27076,42.8955,557.856,632.731,75.7829,62.7428,40.5754,132.933
107284564,Nana27085,0.609894,0.825001,0.68331,0.887953,0.0708664,0,0.0387302
107284568,Nana27079,0.900852,0,0,0,0.889657,0,0.4489
107284576,Nana27065,2.96495,0.278155,0.0239125,0.414512,0.57053,0.197776,0.0385685
107284583,Nana27059,4.54833,3.17888,1.61315,6.07129,5.2469,5.48044,8.33625
107284584,Nana12273,10.889,4.73763,3.62034,1.11892,2.01563,3.45558,8.08654
107284609,Nana31905,0.250476,1.21709,0.488674,0,0,0,0
107284613,Nana32038,0.395722,0.0413237,0,0,0,0,0
107284626,Nana31956,237.828,322.36,348.153,409.839,216.617,354.074,456.241
107284627,Nana32033,29.0045,56.2631,38.6596,11.6404,17.9943,16.2509,26.8958
107284636,Nana37658,2.99844,0,0,0.340726,0.484978,0,0.0861253
107284641,Nana37588,6.8744,3.82162,3.51454,4.55721,2.28037,16.2357,13.2074
107284649,Nana37174,0.179857,0,0,0,0,0.562691,0.438925
107284651,Nana37182,0,0,0,0,0,0,0
107284662,Nana27070,9.67612,3.71571,2.14524,1.8597,2.57323,0.832581,5.97496
107284654,Nana37657,31.7075,8.11905,4.5923,22.94,25.8767,39.0024,48.2593
107284656,Nana37577,18.9452,7.08935,3.93924,1.47732,4.65716,2.87128,10.1071
107284667,Nana37587,3.25712,4.18598,2.99707,1.59848,1.16287,5.08115,4.92025
107284671,Nana37570,3.75353,4.42651,5.29699,0.267963,1.44813,3.77807,5.05212
107284672,Nana37568,177.163,91.2859,131.704,115.092,75.1027,321.951,493.595
107284674,Nana37170,8.98175,1.25894,5.95996,16.3373,4.38143,19.2373,63.7649
107284675,Nana19773,0,0,0,0.0594376,0.139192,0,0
107284678,Nana19802,2.81884,2.88256,0.553095,0.100549,0.25057,0,0
107284679,Nana19803,0,0.11133,0.044665,0,0,0,0
107284682,Nana19777,1.06794,1.25621,2.07269,2.92749,0.479416,0,0.115813
107284692,Nana21944,0.42022,0.18024,0.108466,0.857695,0.0077914,0.707398,0.827705
107284694,Nana22531,18.2224,4.67115,3.06331,3.38893,2.90105,3.75597,7.76093
107284704,Nana00622,0.74917,1.26407,1.06144,7.93899,18.5423,20.1697,37.9284
107284706,Nana27064,2.26954,13.267,9.2908,6.08841,9.72936,3.79367,17.1213
107284709,Nana00612,42.5825,11.4241,5.6569,16.9713,30.1144,14.5111,15.9803
107284717,Nana00606,7.22892,17.6501,8.55272,11.1166,15.7482,2.58379,5.44179
107284726,Nana27061,19.2345,13.0724,14.2832,29.2816,38.3505,23.4121,55.4991
107284744,Nana02247,23.1918,12.803,12.6402,8.89651,15.7738,3.29509,9.442
107284747,Nana02250,5.32792,8.04869,14.2084,1.9097,1.98469,0,0
107284754,Nana02252,0.216957,0.068848,0,0,0,0,0
107284757,Nana28936,3.40366,10.5352,3.07403,0.130925,0.550312,0,0
107284759,Nana28940,0,0,0,0,0,0,0
107284769,Nana29035,20.349,3.62422,2.42434,9.05177,8.74318,14.0522,23.3339
107284784,Nana27053,16.6216,209.615,151.126,82.5669,181.346,43.0169,70.7129
107284787,Nana28957,29.2351,4.27584,2.27923,6.726,7.01213,17.3697,18.0507
107284792,Nana29024,16.4172,8.42819,5.84066,6.57179,12.6893,10.8964,29.375
107284793,Nana29033,63.6454,10.4329,5.39627,7.64481,9.77109,104.264,135.745
107284796,Nana29036,42.475346,9.0106,3.68566,8.57034,12.0534,52.1228,67.5886
107284808,Nana28933,17.1065,8.8172,5.7203,5.52818,5.19111,9.31317,18.492
107284809,Nana28934,1.0391,0.0575001,0,0,0.0320979,0,0
107284815,Nana25191,4.30992,0.886026,0.496879,3.94716,3.63084,1.36829,3.91356
107284818,Nana29062,40.1235,1.23478,0.330275,3.79148,5.60407,16.9022,33.4496
107284834,Nana20352,0.0548551,0.0382642,0.0307024,0,0,1.19281,0
107284835,Nana25196,4.07235,1.28398,0.629375,0.432727,0.389757,0.663361,2.48377
107284842,Nana09859,10.3737,1.07063,0.515429,3.54009,4.47454,2.61122,3.42644
107284849,Nana09861,4.59798,4.41993,4.73319,2.81733,1.46703,1.13986,5.37683
107284858,Nana09864,5.99925,3.25887,2.27243,1.748,2.73452,1.78275,3.96328
107284874,Nana00769,1.40471,25.8632,22.7234,4.11698,5.03646,10.7836,18.2422
107284875,Nana00755,0,0,0,0,0,0,0.81599
107284877,Nana15622,0,0,0,0.0743874,0,0,0
107284878,Nana15618,73.328,2.31616,2.35038,12.2261,20.4402,0,1.41386
107284888,Nana05263,4.59456,1.48534,0.866783,1.81653,2.43682,1.74156,2.03775
107284895,Nana20411,14.7279,5.06466,6.09541,2.03465,3.96079,1.88686,4.31516
107284897,Nana20419,0,0,0,0,0,0,0
107284898,Nana25198,26.2289,24.7061,22.7658,47.2848,36.6536,52.8775,82.6268
107284902,Nana03231,2.28365,0.434257,0.250873,1.25702,0.141525,0.0204667,0.0718422
107284904,Nana03198,6.33258,101.847,79.594,7.16619,7.14123,11.6334,28.8792
107284908,Nana03216,53.9759,64.5786,59.9558,86.2078,77.872,118.879,291.052
107284910,Nana03217,37.0857,29.5005,16.8976,26.5031,47.6357,12.9497,23.6918
107284919,Nana03200,1.48255,1.64857,0.690159,0.955473,1.14746,1.25828,4.71127
107284922,Nana02608,0.137033,0,0,0.100445,0.180942,0,0
107284925,Nana02614,30.4187,23.5211,12.6771,6.15582,6.52825,1.87921,6.87128
107284926,Nana07960,8.91417,0.0571098,0.114559,1.17547,0.588193,0.220023,0.386163
107284935,Nana22483,3.80724,0.0733776,0.0883143,0.838465,0.400589,0.134803,0
107284937,Nana25200,1.32655,0,0,0.0975427,0.0878566,0,0
107284940,Nana03839,74.6592,9.88861,8.23286,14.8124,15.0958,9.69276,9.39119
107284946,Nana05222,9.86677,3.37234,2.03054,0.62542,5.35149,4.92133,7.32874
107284970,Nana01044,8.92714,5.3077,3.67573,0.0545739,0,3.76572,16.2226
107284974,Nana01032,36.9315,9.90935,7.3475,15.7696,9.66768,5.29359,11.7684
107284981,Nana15180,4.28801,2.98382,2.39422,1.76996,1.89786,0.367248,1.28912
107284983,Nana15114,0,33.0001,23.442,48.6684,54.471,31.5037,148.604
107284987,Nana15126,12.9328,5.51791,1.72564,3.06603,1.10463,4.06976,6.04395
107284989,Nana15141,0.977867,3.20328,1.2873,4.57452,2.62199,0.24977,1.02287
107284992,Nana15154,386.97,126.352,29.2979,63.4239,59.0822,155.983,483.429
107285009,Nana10126,0.0521118,0,0,0.665875,65.7258,0,0
107285010,Nana39776,7.0855,0.35513,0.241772,0.720787,0.504942,0.736679,0.548523
107285025,Nana38726,0.21668,0,0,0.127464,0.0574033,0.120789,0.141331
107285028,Nana15751,0,0.0511741,0.410613,0.308074,0.0693704,0.0890097,0
107285031,Nana38899,7.27292,11.8703,8.73798,5.5968,0.684584,0,0.258255
107285047,Nana38622,26.5244,3166.51,7439.35,2839.42,571.011,9752.43,497.982
107285070,Nana24887,1233.6,2830.42,2334.87,1836.89,1518.54,935.764,3646.8
107285076,Nana16481,1.11837,0.239651,0.769181,3.04356,4.58194,0.187974,0.61584
107285098,Nana33799,8.23357,23.4823,17.4596,16.219,13.9098,9.83174,15.8178
107285103,Nana33790,0.127288,6.24163,4.57274,0.222452,0,19.0784,31.89
107285106,Nana19272,12.4465,0.935446,0.991841,1.76617,2.43695,4.85812,6.7046
107285107,Nana19254,11.8947,1.35033,0.416727,2.85717,2.32325,3.99486,8.8073
107285111,Nana19276,18.1039,8.82028,6.88597,5.83781,6.12417,10.5699,19.4347
107285115,Nana10849,0,0.105158,0,0,0,1.44467,0
107285127,Nana10848,5.73432,14.2621,12.0513,10.5172,10.0367,6.14467,15.1782
107285131,Nana10851,24.2097,2.36466,1.54235,14.3521,19.9481,17.081,18.0455
107285135,Nana10856,13.0664,26.0167,16.5854,10.0544,8.53011,3.64841,7.11483
107285139,Nana24893,7.52996,50.164,39.0543,8.33693,11.0511,5.11547,8.28755
107285149,Nana10870,3.79484,32.4796,18.0228,55.8192,30.8905,0.430375,3.1473
107285154,Nana15088,1.78844,0,0,0,0,0,0
107285155,Nana16677,0.66779,0,0.48623,0.114449,0,0,0
107285158,Nana15087,46.0654,0.470353,0.259463,0.972158,1.50497,1.60906,7.29551
107285162,Nana05777,0,0.29901,0.0959675,0,0.075344,0,0.677719
107285163,Nana05775,20.9469,2.39878,1.4569,10.1363,10.2353,8.91956,6.55315
107285167,Nana05770,45.8007,37.8541,17.3269,55.5861,136.493,48.6911,88.5451
107285170,Nana36052,0,0,0,0.0794867,0.143187,0,0
107285173,Nana36068,9.37428,0.136517,0.0773199,0.770082,0.0792699,0.0914039,0.48127
107285195,Nana36261,0.0380681,0,0,0,0.0418961,0.168808,0
107285219,Nana36155,9.00806,13.3041,41.0119,7.76131,33.9362,0.297404,2.43588
107285220,Nana36156,0,1120.26,682.044,121.409,14.2848,34.3045,107.337
107285224,Nana15758,0,71.1103,21.8807,1.12514,0.878294,1.30632,1.71955
107285234,Nana36262,0.0680029,0.0302472,0,0.149702,0.179782,0,0
107285242,Nana14801,0.040039,0.0662337,0,0,0.116782,0,0
107285244,Nana14819,8.61864,0.983575,0.473521,3.78952,4.30208,6.1844,13.948
107285257,Nana19889,0.226819,0,0,0.0566414,0.0255084,0,0
107285269,Nana19841,33.4107,160.45,122.581,31.633,15.6836,15.667,48.5536
107285272,Nana19871,0,0,0,0,0,0,0
107285278,Nana06228,6.77559,7.50762,6.49861,3.0745,2.59739,3.55875,6.63635
107285279,Nana06241,14.6394,2.96909,1.39506,6.3521,6.39828,28.9993,32.6492
107285280,Nana06243,0,3.58794,1.31952,0,0,0,0
107285284,Nana16649,1.60891,0.775505,0.280619,0.384317,0.389423,1.89805,4.19494
107285286,Nana06221,0.125348,61.8746,10.5268,46.2898,14.2237,3.80296,3.7081
107285293,Nana16156,4.47307,10.6712,6.70509,1.46231,1.84394,3.07319,19.2484
107285294,Nana16160,7.65188,3.15842,1.20678,8.45849,5.19893,1.51848,1.84779
107285300,Nana16157,3.81566,0.204526,1.31288,2.88197,8.36419,0.325644,6.47744
107285317,Nana23420,0,0.10845,0.674384,0,0.802438,0.286945,0
107285333,Nana11437,0.0640817,2.47317,2.53566,1.23134,2.09556,2.37221,0
107285343,Nana27196,8.74154,5.52856,3.16864,5.55065,4.91327,1.56694,7.07181
107285349,Nana27203,13.9972,11.5977,7.27219,14.6563,14.9611,17.9633,79.2415
107285357,Nana15966,0.313359,0.100505,0,0.289244,0.260521,0.159881,0.0935358
107285362,Nana02755,3.11854,0,0,0.104354,0,0,0
107285363,Nana02744,4.28236,5.28587,1.99691,2.28863,3.9853,10.6467,22.1493
107285378,Nana28806,9.27271,2.15255,0.987446,1.23818,1.06212,0.914028,0.962528
107285382,Nana28822,21.542,1.02937,0.660758,0.843696,1.42,0.698374,1.18032
107285390,Nana28845,5.05179,1.13028,0.45346,1.03817,2.85816,1.75544,4.76524
107285395,Nana05167,11.1409,4.15036,2.84499,4.81465,6.16754,3.24413,8.4955
107285398,Nana09145,3.09342,0.386667,0.212277,0.10479,0.30203,0.0777565,0.818825
107285406,Nana27240,65.4785,31.8424,15.1553,22.0794,9.55937,279.03,241.909
107285407,Nana29311,15.5532,14.6837,7.8354,13.7791,7.54712,18.9895,18.8997
107285411,Nana27234,26.576,34.0492,22.7805,56.8012,68.4894,81.0699,146.146
107285413,Nana27232,136.781,303.108,320.778,83.8839,56.0383,136.776,277.307
107285419,Nana27221,61.8314,0,0,9.29871,8.70133,16.909,31.4609
107285420,Nana27220,2.56945,59.3082,45.544,19.2128,24.7214,11.3587,17.1669
107285424,Nana27215,6.59012,1.13903,0.783788,3.45442,3.73366,1.25909,1.76786
107285427,Nana29313,2.56424,24.5834,22.6135,10.3489,0.296586,0.622371,0.728217
107285428,Nana24959,1.91814,0.622795,0.606803,2.54061,1.73913,0.23558,0.551289
107285434,Nana15742,1.29731,2.3131,1.58437,6.60168,6.2859,4.22374,6.7071
107285435,Nana19182,0.619283,0.221683,0.118582,0.144759,0.162981,0.0572448,0.133961
107285444,Nana34877,2.14454,0.783896,0.533203,0.643748,0.0381463,0.0364339,0.106576
107285445,Nana34888,52.2627,0,0.0450242,0.262831,2.0714,0.250281,0.146423
107285449,Nana34905,4.83234,2.1358,0.883915,0.171046,0.616244,23.0263,12.5485
107285452,Nana34842,46.634,1.95425,1.6034,12.892,15.6603,12.1055,66.2732
107285456,Nana34874,48.4228,2.85049,1.1729,11.3306,9.82886,17.2763,43.2112
107285459,Nana29320,7.85269,80.0819,364.736,16.4102,6.84957,0,0
107285467,Nana34838,108.4442092,186.012,115.037,73.5763,83.7305,49.3154,91.7321
107285468,Nana34839,37.9899,74.3345,69.898,58.779,61.645,33.6014,62.9056
107285481,Nana34901,1.10783,0.500986,1.0273,1.55142,0.652101,0,0
107285484,Nana34909,3.19404,4.48602,2.16053,1.95106,1.71966,0.429753,0.209517
107285500,Nana29881,297.802,37.395,37.8451,21.592,26.4089,42.4792,129.387
107285508,Nana29877,3.19186,6.41879,1.44217,0.801045,0.36075,0.874515,1.33022
107285515,Nana20029,0,0,0,0.143025,0,0.159565,0.186702
107285516,Nana20008,0.0737965,0.556483,0.248065,0,0,0,2.2611
107285518,Nana20015,4.76108,2.5529,1.57948,2.1112,0.931374,0,0.946804
107285538,Nana28779,0.0676529,0,0,0.134524,0.0941055,0,0.187165
107285539,Nana28786,0.0191537,0,0,0.0402789,0,0,0
107285545,Nana28783,16.79795966,1.06495,0.821634,3.44368,2.28737,2.69273,5.09288
107285551,Nana08415,4.74625,9.91393,10.1986,4.47986,0.791177,0.378901,0.221671
107285564,Nana02885,4.47665,0.397171,0.589557,1.45456,5.33188,0.738902,2.43651
107285565,Nana00786,0.834039,0.986424,1.16249,0.472696,0.127727,0,0
107285567,Nana00787,0.705065,0.272921,0,0.977217,0.628699,0.552545,0.646516
107285581,Nana13831,5.95841,1.30152,0.52215,3.28777,3.2472,5.80204,5.56458
107285590,Nana19911,6.42023,0.954384,0.375378,1.4445,1.59563,2.5421,7.62799
107285592,Nana19925,8.83424,0.187108,0.120104,0.202595,0.0228096,0.0448232,0.157339
107285602,Nana01947,21.5259,21.417,19.305,17.1565,18.6306,15.4933,35.8206
107285606,Nana24572,5.38177,8.35785,5.57918,8.95469,17.7441,20.1856,32.7484
107285614,Nana11192,24.3877,16.4327,8.13005,17.835,22.8698,16.0036,29.2331
107285619,Nana11185,2.08976,0.612151,0.510065,0,0.634121,0.851591,3.36292
107285622,Nana11189,1.95748,3.49528,5.0707,2.49584,1.7984,1.85423,3.90525
107285630,Nana11161,5.58652,2.54203,1.01986,0.412164,0.573727,0.636252,0.244032
107285632,Nana11154,7.84545,41.5097,27.8319,7.16919,8.36863,6.86277,16.4422
107285637,Nana11159,0.393869,4.16997,2.3084,5.31634,3.13316,8.59986,1.11805
107285638,Nana11157,40.0786,14.1162,21.9187,0,11.6228,0,15.5879
107285639,Nana11156,0,5.77594,5.52764,0.207012,2.05101,0.234902,1.0994
107285642,Nana30918,16.0826,29.4593,27.8939,7.22947,6.75275,30.9947,65.8021
107285650,Nana30940,0,8.37053,6.37656,0,0,0,0
107285651,Nana30945,0.137616,0.0328581,0.0790939,0,0,0.239821,0.187072
107285682,Nana10171,2.56816,1.66493,2.56276,3.59905,1.12466,0.1004,0.352426
107285686,Nana10768,0,0.0725496,0,0,0,0,0
107285689,Nana10763,1.35355,1.53941,0.807633,2.80782,1.30063,2.65378,0.730614
107285707,Nana18256,95.8915,78.2522,56.2064,54.8309,71.7496,187.977,563.23
107285710,Nana10166,6.27192,1.42385,0.810771,0.441733,0.110318,2.35967,6.12902
107285712,Nana18268,1.64226,0.611083,0.612913,3.85409,2.58651,2.1714,1.84777
107285720,Nana10796,14.992,438.826,270.868,30.297,17.9705,52.8622,87.5733
107285722,Nana10790,0.153039,0,0.0126417,0.164855,0,0.234912,0.68716
107285728,Nana10170,28.4913,2.25222,0.451801,1.06353,2.87376,1.18935,3.89653
107285729,Nana12039,0.347581,0.0256191,0.0616684,0,0,0,0
107285730,Nana12038,0.313359,0.258005,0.258772,0.0969773,0,0,0
107285731,Nana19425,2.48431,0.485454,0.119852,0.377856,0.247516,0.507403,1.53372
107285740,Nana36642,2.24417,0.0778826,0.0468681,0,0,0.0767087,0.0897546
107285745,Nana16566,0.727232,0.182934,0.146782,0.131171,0.196909,0,0.591722
107285749,Nana16579,8.24579,2.33663,1.95466,1.88194,2.90943,4.58957,6.02961
107285753,Nana16568,11.5632,5.04703,4.06593,2.89297,2.81415,2.34167,8.90473
107285755,Nana16588,0.0506878,4.23366,6.36943,0,0,0,0.866111
107285775,Nana11082,110.478,10.659,20.2067,788.995,327.432,2117.08,359.613
107285781,Nana11073,236.077,24.5171,20.4863,12.1194,9.9633,2.77201,3.73488
107285783,Nana11068,3.81833,0.604913,0.145613,0.939183,2.20412,1.59528,12.7162
107285784,Nana29707,4.53817,0.123832,0.0759802,0.127977,0.247004,0.453357,1.62406
107285786,Nana11062,15.5685,2.68407,1.02742,2.70681,4.80831,11.2257,23.3734
107285802,Nana11065,0,0.0345628,0.122021,0.0257202,0,0.43804,0.41003
107285808,Nana11110,25.7486,158.76,139.873,15.4147,23.14,59.7586,136.075
107285812,Nana11080,4.81502,2.45406,2.76431,0.478385,0.43088,1.24481,0.132411
107285816,Nana11061,0.0338606,0.0478406,0.0767731,0.215259,0,0,0
107285819,Nana11872,10.6337,1.92143,0.883913,2.01454,2.56532,4.26107,2.21589
107285821,Nana04748,16.1027,4.94827,2.30715,13.8948,13.669,15.3045,15.317
107285824,Nana04751,0,0.349735,0.18709,0,0,0.958747,0
107285834,Nana04939,121.559,1.31597,0.304236,21.5899,13.5405,32.4723,126.226
107285843,Nana04927,17.4557,50.5439,34.3027,27.9058,35.6831,46.1413,63.5007
107285844,Nana04926,27.9437,38.8472,39.4748,29.1155,35.3616,25.0071,40.7867
107285857,Nana03643,0.174171,0.338938,0.0679909,0,0.150888,0,0
107285858,Nana03641,0.1082,10.8477,12.3654,1.6942,6.21879,10.5769,1.37508
107285859,Nana08861,16.8956,3.21104,1.30005,9.76793,12.8755,3.88013,11.2393
107285868,Nana24711,0.0625029,4.11602,2.80416,0.429329,0.290022,0.878751,0
107285871,Nana20090,42.1971,15.0372,9.25306,19.9001,23.0824,66.6236,252.504
107285873,Nana20089,4.30768,9.82231,3.99483,8.96224,6.58122,14.3824,44.9835
107285889,Nana20054,6.05562,4.19808,4.2373,3.85532,2.38871,10.788,33.7138
107285890,Nana20056,0.531658,0.0425847,0,0.130207,0.381151,0.173228,0.608067
107285892,Nana20083,0.921822,0.423852,0.0600156,0.0366334,0.0989869,0.0847566,0.396684
107285894,Nana20059,2.17896,2.31225,0.834928,1.02565,0.586256,0.735496,1.89328
107285898,Nana02004,41.4563,3.83564,4.02755,99.3782,93.2505,25.5948,78.2844
107285899,Nana20102,0,0.0832185,0.0667744,0,0,3.88332,23.0937
107285902,Nana20084,0,0.0198872,0.0159568,0,0.0218144,0.0566356,0
107285910,Nana27499,0.169957,0.405913,0.141606,0.0881767,0.277352,1.16193,0.0566473
107285912,Nana27489,0.0224451,0.0154474,0.0123945,0,0.0304326,0,0
107285914,Nana22875,36.039,23.4684,16.4567,9.85056,7.21551,4.27039,7.4874
107285922,Nana22887,24.5276,0.9028,0.56836,3.55388,1.77832,4.45469,12.7611
107285925,Nana22896,1.9108,0.0504164,0.101131,0.120984,0.454044,0,0.0432708
107285933,Nana22894,10.4211,2.81613,3.8181,0.951528,1.82121,1.15692,3.09413
107285955,Nana05350,558.704,2.80382,1.42089,0.8086,0.436983,76.3204,189.151
107285957,Nana05361,3.631,8.17418,9.94413,4.55785,4.71133,2.24036,1.77577
107285964,Nana05356,5.78774,0.325536,0.78428,0.916476,0.707545,0.178926,1.25614
107285977,Nana16104,3.17111,0.541017,0.379838,4.43224,6.12124,1.06635,7.59966
107285981,Nana16108,34.481,11.6999,4.80118,5.58667,8.0317,7.61339,14.0883
107285985,Nana16114,8.64789,97.8194,49.8813,16.5268,12.1337,38.4999,30.8046
107286004,Nana21102,1.70117,0.168252,0.378006,0,0.167313,1.99809,0.292239
107286032,Nana20394,0.0358055,0.204199,0.458768,0.577524,0,0,0.334569
